gene_id,gene_name,runon_chr,runon_strand,runon_start,runon_end,runon_width,runon_base_mean,runon_log2FC,runon_padj,gene_base_mean,gene_log2FC,gene_padj,base_mean_by_runon_width,cell
ENSG00000256977,LIMS3,2,+,109925626,110025625,100000,10799.8525934634,0.549967243174532,2.38506884485223e-41,14.5893633249582,0.927227491192165,0.194848490175824,0.107998525934634,COV644
ENSG00000259494,MRPL46,15,-,88448478,88459477,11000,131.295153783192,0.582024340418025,0.00681167358922256,893.985126318372,0.12031810700122,0.282500319984093,0.0119359230711993,COV644
ENSG00000261221,ZNF865,19,+,55617270,55628269,11000,265.87077065715,1.9544934450549,8.76411215311443e-41,541.097249247169,0.0710405255931685,0.651512572112154,0.0241700700597409,COV644
ENSG00000264364,DYNLL2,17,+,58095543,58126542,31000,2074.24402385456,1.05022804499931,1.18531484000652e-61,4766.78735238173,0.44267090009837,4.44098010863202e-23,0.0669110975436956,COV644
ENSG00000264717,NPY4R2,10,+,47923525,47937524,14000,290.619706556714,1.08795906348489,1.77548443834858e-16,38.9541663891041,1.44372900423552,0.000153058103827677,0.0207585504683367,COV644
ENSG00000267041,ZNF850,19,-,36730480,36743479,13000,78.5395839201262,0.85246343589477,0.00112852787707563,1678.69873146908,0.146709696704662,0.0325594220052581,0.00604150645539432,COV644
ENSG00000271303,SRXN1,20,-,635615,646614,11000,58.0021246384465,1.21424550728163,7.15618304700374e-05,3284.87973434038,0.529050374844505,9.66912539195975e-20,0.00527292042167695,COV644
ENSG00000272398,CD24,6,-,106956831,106969830,13000,382.353803353886,1.64268005439209,7.37801857006893e-41,73971.514607314,-0.0428732973894841,0.519441073925684,0.029411831027222,COV644
ENSG00000272602,ZNF595,4,+,88209,111208,23000,363.405910850255,1.15808743883818,6.97088920601895e-22,396.744422081333,0.155808906220321,0.30240765614274,0.0158002569934894,COV644
ENSG00000273983,H3C8,6,-,26250918,26270917,20000,975.976904049613,0.914754837286504,1.55212905461083e-29,4143.49171459714,-0.533177009233096,2.37058152644649e-22,0.0487988452024806,COV644
ENSG00000275342,PRAG1,8,-,8301736,8317735,16000,325.225711360854,1.70634557562312,1.38325980997309e-39,1036.43851216296,0.784951907312587,6.82522877927593e-24,0.0203266069600534,COV644
ENSG00000277443,MARCKS,6,+,113863476,113875475,12000,162.149125519331,1.3153570412766,8.98953349878701e-14,6076.20111378532,1.2599369566865,1.32820969766863e-156,0.0135124271266109,COV644
ENSG00000278318,ZNF229,19,-,44416254,44426253,10000,6.76814352054276,-0.541585493259665,0.675999605928385,8.86357929116644,0.181741564707408,0.885026968975936,0.000676814352054276,COV644
ENSG00000284643,SCYGR2,2,+,227599256,227611255,12000,77.0623776058011,1.50534963725613,6.55451862542294e-08,0.358540862546699,0.480161174330621,NA,0.00642186480048342,COV644
ENSG00000288709,F8A2,X,+,155383802,155435801,52000,1232.07518444107,1.37861741239903,5.25391371880634e-77,19.3294050008753,-0.550478251683819,0.829733936144207,0.0236937535469437,COV644
ENSG00000288920,RPSAP58,19,+,23828869,23879868,51000,583.269326300201,0.0233232021437026,0.891634225852624,1108.49483999363,0.0459098274874079,0.713566098831996,0.0114366534568667,COV644
ENSG00000291237,SOD2,6,-,159569069,159669068,100000,588.254836220499,0.650433343718705,2.30355995394512e-06,2636.42939348453,0.51616592394617,9.27641596264984e-16,0.00588254836220499,COV644
ENSG00000001167,NFYA,6,+,41102404,41154403,52000,1512.07401403167,1.43098215217599,2.0112146121813e-90,2932.93133083006,0.1902459415565,0.000278022313471947,0.029078346423686,EFO21
ENSG00000005189,REXO5,16,+,20849666,20881665,32000,965.431972700693,1.19358956185588,4.88920443129729e-43,1305.98400355613,-0.203960908737141,0.00376956956485643,0.0301697491468967,EFO21
ENSG00000005801,ZNF195,11,-,3330927,3357926,27000,224.697256905619,1.72573244518168,6.51516470070003e-24,1744.04757466992,0.300552114762769,8.43142797911977e-06,0.00832212062613402,EFO21
ENSG00000006432,MAP3K9,14,-,70707526,70722525,15000,79.7430041419691,0.97966306079439,0.000205464108441936,1288.43979014592,-0.177377260101936,0.0206407987383418,0.00531620027613127,EFO21
ENSG00000008394,MGST1,12,+,16364411,16464410,100000,301.36278057369,-0.169706321611827,0.367597857116215,738.015340736661,-0.291714869857214,0.0016906021259392,0.0030136278057369,EFO21
ENSG00000013375,PGM3,6,-,83147873,83164872,17000,134.201742182957,0.873344807785669,1.23490786818591e-05,2464.63031495093,-0.144420563163534,0.0106427532730665,0.00789422012840925,EFO21
ENSG00000013392,RWDD2A,6,+,83198936,83209935,11000,66.1488285450704,1.95472764552318,2.52869740106514e-10,624.657421625834,0.952941456596512,3.00659729885625e-23,0.00601352986773367,EFO21
ENSG00000013588,GPRC5A,12,+,12917938,13017937,100000,367.299400678155,0.700891646029784,5.3229060660695e-08,1159.32052752415,0.191058087128338,0.0285300084921922,0.00367299400678155,EFO21
ENSG00000019995,ZRANB1,10,+,124988190,125003189,15000,220.581921177341,1.23447699394209,2.69027832840307e-15,2708.25376189717,0.32034119879973,4.23706603744577e-10,0.0147054614118227,EFO21
ENSG00000026103,FAS,10,+,89017060,89055059,38000,451.772625721349,0.80137531583929,2.75881195193231e-11,1337.60659800387,0.146058058028783,0.0566832811245416,0.0118887533084565,EFO21
ENSG00000026652,AGPAT4,6,-,161112967,161129966,17000,77.0243744539286,0.525948897171041,0.0798744949200157,386.158019237688,-0.154916471074432,0.298969315178944,0.00453084555611345,EFO21
ENSG00000028203,VEZT,12,+,95302800,95321799,19000,706.311509960618,0.646074122232396,2.61076986936182e-13,3024.13369621323,0.408971588403115,1.51077998020943e-16,0.0371742899979273,EFO21
ENSG00000030419,IKZF2,2,-,212899698,212999697,100000,4641.98764111309,0.349399678969343,0.0129900285329971,3535.07753271419,0.30505277396152,3.9870567925878e-08,0.0464198764111309,EFO21
ENSG00000033178,UBA6,4,-,67600652,67612651,12000,162.328151331866,0.366343987663862,0.0908849675455598,4356.80125361684,-0.114254381087458,0.0187603762975455,0.0135273459443221,EFO21
ENSG00000035499,DEPDC1B,5,-,60496912,60596911,100000,1621.45721026561,0.0968380448512141,0.310754081608942,4407.79095763139,0.00239990168879788,0.974611044773542,0.0162145721026561,EFO21
ENSG00000037749,MFAP3,5,+,154057451,154072450,15000,474.938728196476,0.396262747008803,0.000258582216984899,4483.2539877453,0.978609213965979,2.3626853239014e-118,0.0316625818797651,EFO21
ENSG00000038427,VCAN,5,+,83582303,83593302,11000,323.144674040347,2.05869267349096,7.36767843625301e-49,29180.9389803951,0.854151488250395,1.33683669121289e-172,0.0293767885491225,EFO21
ENSG00000043093,DCUN1D1,3,-,182911074,182938073,27000,1301.34169890231,0.940658236225979,1.11801575743595e-28,7720.60696074961,0.335464490866943,2.68333406022189e-15,0.0481978407000855,EFO21
ENSG00000049130,KITLG,12,-,88481793,88492792,11000,34.0269772539895,-0.329174617624124,0.546553171423303,522.331893518627,-0.529737577264189,2.23742892326437e-07,0.0030933615685445,EFO21
ENSG00000050327,ARHGEF5,7,+,144380633,144393632,13000,112.295686001941,0.552066627473923,0.0181666694050643,1573.29875286865,0.220119837352234,0.00719849512177435,0.008638129692457,EFO21
ENSG00000051009,FHIP1B,11,-,6176345,6211344,35000,348.773716709673,0.825652652321157,1.26067109312072e-11,1244.35144355673,0.953369912805435,1.19174955240045e-42,0.00996496333456208,EFO21
ENSG00000054793,ATP9A,20,-,51579514,51596513,17000,294.938635401301,-0.120096597205811,0.535715485284179,14526.7304491095,0.564212381443467,1.44641661894586e-54,0.0173493314941942,EFO21
ENSG00000056291,NPFFR2,4,+,72148306,72160305,12000,12.2270225402893,0.0286716970691116,0.979426075512511,0.715550083360638,1.83819032875679,NA,0.00101891854502411,EFO21
ENSG00000056558,TRAF1,9,-,120891393,120902392,11000,27.5515837298437,0.445773118664535,0.42148990691019,60.4031121612833,-0.298601097110729,0.425532316168946,0.00250468942998579,EFO21
ENSG00000058085,LAMC2,1,+,183245128,183263127,18000,162.165480544518,-0.137378175231331,0.587893518170944,10293.5430297353,-0.271964504347089,6.06296349794468e-13,0.00900919336358436,EFO21
ENSG00000062038,CDH3,16,+,68700293,68736292,36000,28.5509592511049,-0.275031129483997,0.645877348463085,47.9098401955415,1.07529448967077,0.00219303815725262,0.000793082201419581,EFO21
ENSG00000064703,DDX20,1,+,111768001,111793000,25000,394.477817410947,2.56142552434725,3.3072170883636e-93,1932.40963997694,0.617916980402586,2.19685884555378e-26,0.0157791126964379,EFO21
ENSG00000065559,MAP2K4,17,+,12143829,12158828,15000,274.544589408062,1.33907980058513,4.41907322667798e-22,2227.74315519372,0.165988462130059,0.00345758445297597,0.0183029726272041,EFO21
ENSG00000065809,FAM107B,10,-,14418557,14518556,100000,413.090873915445,0.709038080884199,2.14271993908545e-10,5195.4497699925,0.412361960729243,7.00448804871573e-25,0.00413090873915445,EFO21
ENSG00000065883,CDK13,7,+,40099581,40132580,33000,395.425185268276,0.7773302904492,1.16825871294652e-10,3568.58727780718,0.19442656981351,0.000146981600785924,0.0119825813717659,EFO21
ENSG00000066697,MSANTD3,9,+,100451735,100472734,21000,442.579159288064,1.05586577186261,1.74888967320423e-22,1070.875914723,0.293501034686344,0.000254195314006849,0.0210751980613364,EFO21
ENSG00000068354,TBC1D25,X,+,48562610,48572609,10000,37.5960225441108,0.612976236859431,0.192337359122448,151.149229638134,0.467835752805532,0.0194628917801672,0.00375960225441108,EFO21
ENSG00000069812,HES2,1,-,6400232,6415231,15000,32.5045219823913,0.375631955486196,0.460470174728063,148.067241606217,1.06010552015296,5.21523504531134e-08,0.00216696813215942,EFO21
ENSG00000072864,NDE1,16,+,15726354,15743353,17000,149.939632565143,0.951176900570839,3.23223951168542e-07,1680.18359129234,-0.124526643250377,0.0930409746394223,0.0088199783861849,EFO21
ENSG00000074047,GLI2,2,+,120992654,121012653,20000,28.2067882270374,0.641073797739182,0.212115379294721,176.297091072245,0.299351016300186,0.155906912687476,0.00141033941135187,EFO21
ENSG00000075426,FOSL2,2,+,28417318,28443317,26000,1736.29120704855,2.54363013050172,0,6160.81580063071,0.83201677294157,4.96048870876215e-71,0.0667804310403287,EFO21
ENSG00000075651,PLD1,3,-,171588404,171600403,12000,1425.77570355245,1.60775391483602,2.45977058547833e-114,4978.67117394272,0.0267578875284293,0.662507410374567,0.118814641962704,EFO21
ENSG00000076053,RBM7,11,+,114410608,114438607,28000,1486.27290607462,0.70429202016701,2.22154201845765e-25,4996.67954475941,0.626836490321939,3.82961921203944e-49,0.0530811752169507,EFO21
ENSG00000076067,RBMS2,12,+,56596194,56608193,12000,126.015005189287,0.433767799363227,0.0564079488873248,8068.77195715743,0.362585182677024,2.72960241849807e-21,0.0105012504324406,EFO21
ENSG00000076604,TRAF4,17,+,28750957,28782956,32000,127.972921255037,0.319454344200401,0.168038962022622,1979.87360436609,0.023599380223044,0.820640792502404,0.00399915378921989,EFO21
ENSG00000078269,SYNJ2,6,+,158099177,158122176,23000,356.297856052901,0.827739057999669,6.05808679226397e-09,4976.72655149593,0.993570591817448,1.38388581227676e-130,0.0154912111327348,EFO21
ENSG00000078401,EDN1,6,+,12297195,12313194,16000,448.558771454232,1.21473960231936,1.95573451682523e-25,19754.099481332,0.739427012572133,7.60255008268563e-103,0.0280349232158895,EFO21
ENSG00000079999,KEAP1,19,-,10474125,10486124,12000,150.378694250683,0.630345012451942,0.0022365871683738,5861.88409593054,0.737358825565894,6.25619511085841e-52,0.0125315578542236,EFO21
ENSG00000080815,PSEN1,14,+,73223692,73234691,11000,68.383529398347,0.752232048072466,0.0137915466093991,3059.34064018595,0.289197107927284,4.67162010636026e-09,0.00621668449075882,EFO21
ENSG00000082516,GEMIN5,5,-,154870411,154887410,17000,878.980041066335,1.59264145344699,7.65232125212813e-84,3684.96765817113,0.335390612827294,1.35846636507377e-12,0.0517047082980197,EFO21
ENSG00000084444,FAM234B,12,+,13083450,13096449,13000,18.5217565219655,-0.956210206791539,0.126766407604438,245.657086829965,-0.867702670161264,8.69390620726803e-09,0.00142475050168965,EFO21
ENSG00000087074,PPP1R15A,19,+,48876059,48886058,10000,61.9769528242878,-0.131537148046941,0.766067695989493,619.960616469727,0.0656860577723296,0.640783437459125,0.00619769528242878,EFO21
ENSG00000089127,OAS1,12,+,112919904,112937903,18000,38.8097916669979,0.57774822221895,0.17553978286123,1151.72368769078,0.675981195648261,1.76184339915654e-21,0.00215609953705544,EFO21
ENSG00000091656,ZFHX4,8,+,76867282,76901281,34000,422.339208454228,0.974792383003383,9.44654780877372e-14,8180.84700728681,0.2945868804041,3.04412940862885e-12,0.0124217414251243,EFO21
ENSG00000092607,TBX15,1,-,118868047,118883046,15000,73.948002214167,1.62531017653794,2.27084225083003e-09,235.727005596914,0.699015746681637,2.70399605231327e-06,0.0049298668142778,EFO21
ENSG00000095951,HIVEP1,6,+,12165000,12174999,10000,126.619029615667,0.725064602395777,0.000449427897691854,4602.79066199134,0.350936053953214,4.84567378613247e-15,0.0126619029615667,EFO21
ENSG00000096654,ZNF184,6,-,27433747,27450746,17000,400.548530618399,1.34231032334142,6.05576291089989e-33,1519.49963405157,0.414421159476922,4.96733124990379e-10,0.0235616782716705,EFO21
ENSG00000096968,JAK2,9,+,5129949,5158948,29000,121.185347382443,-0.264609216695989,0.305403488561543,249.881569771492,0.0871535831340915,0.696781263553673,0.00417880508215319,EFO21
ENSG00000097096,SYDE2,1,-,85144889,85156888,12000,150.376620787976,0.0858343955447259,0.752221708499479,348.383232631909,-0.0407971048749941,0.8365620375921,0.0125313850656647,EFO21
ENSG00000100311,PDGFB,22,-,39185359,39223358,38000,1014.04509133676,0.550460296832557,6.99457646199112e-12,1511.63572582152,-0.0318982812405614,0.747724734042357,0.026685397140441,EFO21
ENSG00000100426,ZBED4,22,+,49890081,49915080,25000,364.528816273123,-0.667598545696339,7.742392971995e-08,1652.34800902921,0.672344019728791,7.13433943437771e-28,0.0145811526509249,EFO21
ENSG00000100523,DDHD1,14,-,53002755,53036754,34000,185.290702449408,0.764596272000643,1.26252165590547e-05,1879.69310213563,0.101880168483512,0.162414165669621,0.00544972654262966,EFO21
ENSG00000100532,CGRRF1,14,+,54539293,54553292,14000,205.241668689481,1.17987282224833,1.43033246047375e-13,503.336459447171,0.246533747375405,0.0258642666351677,0.0146601191921058,EFO21
ENSG00000101000,PROCR,20,+,35177363,35210362,33000,137.7735093874,0.375602914418381,0.0934861242544591,1312.27687812655,0.521439600441242,6.50616916968584e-13,0.0041749548299212,EFO21
ENSG00000101276,SLC52A3,20,-,749080,760079,11000,83.3455429250582,0.841762300135186,0.00268496223560117,402.93655494815,0.50744791970355,2.48513003566148e-05,0.00757686753864166,EFO21
ENSG00000101311,FERMT1,20,-,6059845,6074844,15000,115.304475450485,0.717027904423198,0.00166168526946302,837.453437937172,0.301302140910542,0.000609130468260749,0.00768696503003234,EFO21
ENSG00000101442,ACTR5,20,+,38772521,38788520,16000,124.013784464224,1.00965560021317,2.48435369087885e-06,428.894873755068,-0.0867996229142114,0.607125644394515,0.00775086152901399,EFO21
ENSG00000101825,MXRA5,X,-,3295565,3308564,13000,15.6393979781766,2.04940127118967,0.00122821873021825,530.493751826561,-0.106742043491061,0.405983128582578,0.00120303061370589,EFO21
ENSG00000101844,ATG4A,X,+,108154672,108168671,14000,26.7798939788934,0.484573742994909,0.417668253644045,602.309710515886,0.232709565164041,0.042347127380308,0.00191284956992096,EFO21
ENSG00000102390,PBDC1,X,+,76178315,76244314,66000,1594.50663934453,1.28275030938209,7.21660157959638e-93,502.420183888674,0.388324011051709,0.000575982252184486,0.0241591915052202,EFO21
ENSG00000102554,KLF5,13,+,73077539,73088538,11000,173.482659482515,0.444712135279433,0.0213988607915314,10436.3804852875,0.212740296189774,4.60818234327821e-10,0.0157711508620468,EFO21
ENSG00000102606,ARHGEF7,13,+,111305733,111319732,14000,596.615166612943,1.43395775176598,5.2893508551628e-42,4101.29777622779,0.261694125858416,1.85438140290157e-07,0.0426153690437817,EFO21
ENSG00000103222,ABCC1,16,+,16143054,16167053,24000,750.307705060659,1.6198545531246,3.97721633392899e-77,12224.8275870949,0.502890718909258,9.03189355983358e-25,0.0312628210441941,EFO21
ENSG00000103257,SLC7A5,16,-,87766023,87830022,64000,108.059972020911,0.060254121621084,0.863004331364006,1824.66305386106,0.340950065261106,0.145981657637991,0.00168843706282674,EFO21
ENSG00000103404,USP31,16,-,23051406,23061405,10000,48.5094240362421,0.784960278152066,0.0261919948949979,2175.54222531059,-0.156682338221846,0.0138506850974324,0.00485094240362421,EFO21
ENSG00000103549,RNF40,16,+,30776308,30796307,20000,90.0429379266063,0.565409703951542,0.0263716937574353,5224.33705002988,-0.307492631763284,1.75630621268765e-11,0.00450214689633032,EFO21
ENSG00000103550,KNOP1,16,-,19679937,19701936,22000,2041.74111870667,2.21033463812221,3.32606216882468e-263,6934.01604407207,0.629997980316273,2.40070950590139e-51,0.0928064144866666,EFO21
ENSG00000103642,LACTB,15,+,63142062,63169061,27000,170.219191997602,-0.0162755137221608,0.957620191916593,783.509602887276,0.700401990949714,9.58152190095029e-16,0.0063044145184297,EFO21
ENSG00000104312,RIPK2,8,+,89791065,89891064,100000,2424.7468449775,1.82761182966582,1.11877641316783e-263,8210.0056778829,0.298977573106819,4.72142664327726e-17,0.024247468449775,EFO21
ENSG00000104381,GDAP1,8,+,74366877,74451876,85000,141.051118800359,-0.213283376708024,0.401943860408377,260.903102182916,0.104293575481329,0.608433564377345,0.00165942492706305,EFO21
ENSG00000104432,IL7,8,-,78718772,78732771,14000,2.21469440766373,-0.983012245648643,NA,0.311000766420416,0.356369778210454,NA,0.000158192457690267,EFO21
ENSG00000105750,ZNF85,19,+,20950698,20964697,14000,347.463478528454,1.05286054956462,2.05420949852985e-18,967.790496769022,0.398781913318663,1.0996578256832e-07,0.0248188198948896,EFO21
ENSG00000105825,TFPI2,7,-,93785396,93885395,100000,9172.47842584952,0.0437204360389363,0.506856584426457,46722.6775643515,-0.495815771587951,6.82009981006329e-56,0.0917247842584952,EFO21
ENSG00000105855,ITGB8,7,+,20415755,20431754,16000,507.897270929088,0.509050228259485,4.72446113767166e-06,23738.9299039338,0.0119677677322687,0.845456598269654,0.031743579433068,EFO21
ENSG00000105875,WDR91,7,-,135170839,135183838,13000,296.464382747872,0.863188655835911,1.58283822086544e-10,1596.98113864004,-0.229656505895173,0.000666034346486718,0.0228049525190671,EFO21
ENSG00000106125,MINDY4,7,+,30892388,30911387,19000,122.87979389219,0.531336052884574,0.0138068444904093,271.516113093001,0.0589141536211116,0.780630346782856,0.00646735757327317,EFO21
ENSG00000106392,C1GALT1,7,+,7248617,7314616,66000,431.311096243136,0.937104687604077,1.65893456194086e-17,1676.94092642557,0.761373181702788,9.28229571080884e-37,0.00653501660974449,EFO21
ENSG00000106853,PTGR1,9,-,111539567,111562566,23000,21.8570081206245,-0.536001644519982,0.405198659202021,221.705915606199,-0.112907809834875,0.608002876619992,0.000950304700896716,EFO21
ENSG00000107201,DDX58,9,-,32402302,32455301,53000,1436.33934447909,1.16497924365102,9.96175935618002e-47,1373.43399404924,0.742304426146182,1.89955356487506e-22,0.027100742348662,EFO21
ENSG00000107372,ZFAND5,9,-,72340413,72351412,11000,137.481737375683,1.32217575656621,3.15327311229918e-11,3401.02085196592,0.011752606133341,0.888487097614796,0.0124983397614258,EFO21
ENSG00000107789,MINPP1,10,+,87553462,87564461,11000,90.037736601415,1.97349545684236,7.77643277180947e-15,1493.07120009276,0.850674556256021,1.11500640537073e-43,0.00818524878194682,EFO21
ENSG00000107951,MTPAP,10,-,30292801,30309800,17000,304.83254784188,1.12015514847141,5.11122208407439e-15,1467.84162017322,0.254016665274246,0.000256755557581421,0.01793132634364,EFO21
ENSG00000107984,DKK1,10,+,52317658,52336657,19000,82.1677349336163,-0.187894620821992,0.609823047575804,51.1437268458715,-0.688096676954655,0.0531100861048107,0.00432461762808507,EFO21
ENSG00000108179,PPIF,10,+,79355335,79369334,14000,98.1944720094968,0.111716037282293,0.743950613581255,2110.2499475195,0.154544204936627,0.0434782522761006,0.0070138908578212,EFO21
ENSG00000108219,TSPAN14,10,+,80522632,80537631,15000,695.942294122398,1.06596950593462,8.4144530593752e-33,4323.08179683056,0.382762891671944,9.85258163374695e-13,0.0463961529414932,EFO21
ENSG00000108443,RPS6KB1,17,+,59950575,59967574,17000,463.819672010007,0.696251717064467,3.97946959973189e-09,4338.02560102897,0.203110972039786,5.77062568562308e-06,0.0272835101182357,EFO21
ENSG00000108826,MRPL27,17,-,50341867,50367866,26000,967.343425816721,0.668683827197786,5.97499564379607e-17,1809.3147990581,-0.085563673830269,0.25378510485873,0.0372055163775662,EFO21
ENSG00000109381,ELF2,4,-,138998265,139057264,59000,1829.70989298642,1.28809724738208,1.48752386545978e-109,2611.37705965619,0.444342198194884,8.62003909688839e-18,0.0310120320845156,EFO21
ENSG00000109670,FBXW7,4,-,152300544,152320543,20000,84.4220511707452,1.05597156970843,7.69994738870146e-05,469.419786772828,0.0432318031223919,0.797047939597126,0.00422110255853726,EFO21
ENSG00000109787,KLF3,4,+,38701518,38716517,15000,80.0913184701323,0.493604925578704,0.0864563942561211,3890.83033913076,0.44718449368456,9.2430174192132e-26,0.00533942123134215,EFO21
ENSG00000109790,KLHL5,4,+,39126234,39162233,36000,689.951607606135,0.185581552425444,0.112344271953959,3446.39847049201,0.394138545567064,1.07226046824976e-16,0.0191653224335037,EFO21
ENSG00000109861,CTSC,11,-,88193592,88293591,100000,2359.65901987041,1.93206366938978,8.58724021945231e-177,19452.6206568311,0.909055731534259,2.54934736489945e-181,0.0235965901987041,EFO21
ENSG00000110218,PANX1,11,+,94181969,94257968,76000,1573.95512288045,0.627704070970834,1.84542466766198e-25,2064.23987198169,0.414428033627934,2.43855600175646e-12,0.0207099358273743,EFO21
ENSG00000110876,SELPLG,12,-,108608895,108621894,13000,25.545318614674,1.44358719876756,0.00271967307794662,142.635635272847,0.942445139888544,5.41113608159345e-07,0.00196502450882108,EFO21
ENSG00000110888,CAPRIN2,12,-,30696553,30709552,13000,97.2509464033456,0.080480355051263,0.821047576888675,1915.6256633848,-0.0961844729196532,0.177790887341535,0.00748084203102659,EFO21
ENSG00000110931,CAMKK2,12,-,121221692,121237691,16000,78.9826798705611,0.286309034494846,0.359781672665898,1497.99994134354,-0.164040592391074,0.0220680849213348,0.00493641749191007,EFO21
ENSG00000111321,LTBR,12,+,6391567,6420566,29000,128.211182032001,-0.0485945137158882,0.881293644454858,1227.90580707056,0.15316098207934,0.0648051628912317,0.0044210752424828,EFO21
ENSG00000111530,CAND1,12,+,67319954,67419953,100000,3417.66570321415,1.54586797604047,1.68037240671436e-122,13177.7702479456,0.176513813681392,5.96785453508012e-08,0.0341766570321415,EFO21
ENSG00000111816,FRK,6,-,115920149,115931148,11000,78.1660832544926,1.12973860501895,0.000121704239054053,3760.69279516956,0.926867164337161,4.22877821301422e-100,0.00710600756859023,EFO21
ENSG00000111846,GCNT2,6,+,10629369,10694368,65000,964.287086540503,1.22478756857237,1.54510113418867e-59,8540.99276964327,0.0273610585806627,0.589045379980206,0.014835185946777,EFO21
ENSG00000111877,MCM9,6,-,118783455,118813454,30000,445.583459399153,0.300528867627661,0.0101847523599168,702.118526930957,-0.124720617312221,0.266510665870055,0.0148527819799718,EFO21
ENSG00000111962,UST,6,+,149076991,149086990,10000,11.8983801030576,-0.539732742307242,0.559541553171589,215.950037078106,0.753248515803706,1.76863151490915e-06,0.00118983801030576,EFO21
ENSG00000112167,SAYSD1,6,-,39092063,39104062,12000,157.247319420055,2.1742178894834,8.1490171617768e-30,1554.288522688,0.298644045913889,2.77665987330247e-06,0.0131039432850046,EFO21
ENSG00000112208,BAG2,6,+,57189834,57221833,32000,704.493669964534,0.582159369260269,1.5581279122503e-09,4029.5695619006,0.264032672772769,9.14979384088005e-10,0.0220154271863917,EFO21
ENSG00000112308,C6orf62,6,-,24667861,24704860,37000,2216.19057147598,0.716293896959387,6.16452712833192e-39,10262.6577272237,0.145198777312978,5.39305362891688e-05,0.0598970424723238,EFO21
ENSG00000112319,EYA4,6,+,133532129,133556128,24000,1042.0487805441,0.688723479484761,1.10835402925349e-17,5646.58613075755,0.33221415414418,1.19713312564175e-14,0.0434186991893375,EFO21
ENSG00000112769,LAMA4,6,-,112095931,112107930,12000,160.048972997461,1.60582751561558,4.90301447567379e-17,7713.69268676941,0.714918816413534,3.54289458303682e-85,0.0133374144164551,EFO21
ENSG00000112773,TENT5A,6,-,81645730,81745729,100000,155.956752323926,0.827180863574069,5.59928487393982e-05,136.583478192635,1.01165102375962,5.29394080244241e-07,0.00155956752323926,EFO21
ENSG00000112972,HMGCS1,5,-,43272470,43287469,15000,154.486677389633,-0.283954068284474,0.200377320651477,7497.44614947829,-0.321310287459368,4.04294380298338e-17,0.0102991118259755,EFO21
ENSG00000113161,HMGCR,5,+,75362102,75373101,11000,200.019513821225,-0.126033241030343,0.563932746195955,10598.7236864399,-0.614527321095398,1.98310852390887e-73,0.0181835921655659,EFO21
ENSG00000113209,PCDHB5,5,+,141138616,141149615,11000,437.12549289516,-0.182270738465916,0.182054385986377,553.658896115876,-0.0340073107715737,0.826777016150042,0.0397386811722873,EFO21
ENSG00000113248,PCDHB15,5,+,141249366,141260365,11000,99.0124709902641,1.02395329531602,2.51981209908119e-05,124.091032249522,0.369006048128798,0.111981999543069,0.00900113372638765,EFO21
ENSG00000113448,PDE4D,5,-,58959038,58969037,10000,5.97262137134384,0.0236333708305221,0.988009130692001,219.740864919279,0.114402984929272,0.591085094777967,0.000597262137134384,EFO21
ENSG00000113739,STC2,5,-,173303723,173314722,11000,29.9824016503994,0.746046986276523,0.11326366237454,883.496406509589,0.457792560989773,1.4764045863116e-08,0.00272567287730904,EFO21
ENSG00000114019,AMOTL2,3,-,134316347,134355346,39000,1478.91029534203,0.782136933956865,1.39900297144184e-32,14168.2994410687,-0.125075751937538,0.0154232567563217,0.0379207768036418,EFO21
ENSG00000115170,ACVR1,2,-,157636446,157736445,100000,1021.06921992405,1.60584314278878,7.59390918977674e-84,438.038055453621,0.514536103231677,5.39750719879182e-06,0.0102106921992405,EFO21
ENSG00000115267,IFIH1,2,-,162257074,162267073,10000,52.1353803051351,0.129609721446957,0.793335393830477,525.779244997332,-0.204126527990235,0.121482993996208,0.00521353803051351,EFO21
ENSG00000115290,GRB14,2,-,164482417,164492416,10000,57.4517527077866,-0.581909677042304,0.0923055223951109,694.91840653061,-0.544293977317955,4.26624843555253e-10,0.00574517527077866,EFO21
ENSG00000115363,EVA1A,2,-,75481318,75492317,11000,13.4256080246931,0.537248100471141,0.549090318411853,117.149373408857,0.546722056739115,0.0154319517988619,0.00122050982042665,EFO21
ENSG00000115380,EFEMP1,2,-,55825967,55865966,40000,905.553928995662,1.29577100201701,1.51489709723032e-47,19420.869041817,0.269271879133371,1.33086082800889e-13,0.0226388482248916,EFO21
ENSG00000115415,STAT1,2,-,190939149,190969148,30000,698.568662011352,-0.346255481625316,0.000976984917558433,6256.29677815833,-0.56871848928367,7.73915891594153e-46,0.0232856220670451,EFO21
ENSG00000115419,GLS,2,+,190965553,190993552,28000,2123.42593458518,1.38157282281176,1.25782652425648e-84,67753.5809472174,0.462249883406291,1.81223390299918e-61,0.0758366405208993,EFO21
ENSG00000115616,SLC9A2,2,+,102711356,102728355,17000,206.367356978622,0.965759300998066,1.95673429659658e-09,1508.52306542327,1.06600097408571,2.17311671225077e-64,0.0121392562928601,EFO21
ENSG00000115902,SLC1A4,2,+,65023866,65034865,11000,22.5816230857343,1.85910173158789,0.000542060453660897,939.071874568049,0.228267991711332,0.00624972603215929,0.00205287482597584,EFO21
