dose,gene_id,gene_name,feature,feature_id,chr,start,end,width,strand,genomic_data,upstream_exon_start,upstream_exon_end,upstream_exon_width,upstream_exon_type,downstream_exon_start,downstream_exon_end,downstream_exon_width,downstream_exon_type,exon_base_mean,DEXseq_padj,DEXseq_log2FC,DESeq_l2fc,DEseq_padj
30,ENSG00000169629,RGPD8,e3,ENSG00000169629:e3,2,112380964,112388023,7060,-,chr2:112380964-112388023:-,112388024,112390247,2224,internal,112380824,112380963,140,internal,275.89821070651,0.876158856398622,0.126036853477949,0.254253273400383,0.999428922287731
30,ENSG00000173120,KDM2A,e12,ENSG00000173120:e12,11,67231961,67243008,11048,+,chr11:67231961-67243008:+,67231566,67231960,395,internal,67243009,67243092,84,internal,267.45990314323,0.91365292197316,-0.20939519447888,-0.189393860418133,0.999428922287731
30,ENSG00000173193,PARP14,e6,ENSG00000173193:e6,3,122701636,122703741,2106,+,chr3:122701636-122703741:+,122699390,122701635,2246,internal,122703742,122703978,237,internal,85.2110876654762,0.820957414008151,0.206673578804736,0.380359454166601,0.999428922287731
30,ENSG00000174718,RESF1,e4,ENSG00000174718:e4,12,31985958,31987238,1281,+,chr12:31985958-31987238:+,31980878,31985957,5080,internal,31987239,31987322,84,internal,42.2134309040868,0.913530399829464,0.190133407796101,0.396933845577889,0.999428922287731
30,ENSG00000175054,ATR,e43,ENSG00000175054:e43,3,142561422,142562231,810,-,chr3:142561422-142562231:-,142562232,142563109,878,internal,142561243,142561421,179,internal,42.6783117539377,0.679517928564394,0.458643624297311,0.684795002337087,0.999428922287731
30,ENSG00000183054,RGPD6,e3,ENSG00000183054:e3,2,110526405,110533464,7060,-,chr2:110526405-110533464:-,110533465,110535688,2224,internal,110526265,110526404,140,internal,296.746779500125,0.727532400641862,0.164111841209552,0.338907812364697,0.999428922287731
30,ENSG00000183579,ZNRF3,e8,ENSG00000183579:e8,22,29050949,29053578,2630,+,chr22:29050949-29053578:+,29049197,29050948,1752,internal,29053579,29057488,3910,last,45.1457244129447,0.977615437169412,0.0166453207704791,-0.245850288549067,0.999428922287731
30,ENSG00000183742,MACC1,e2,ENSG00000183742:e2,7,20154382,20158203,3822,-,chr7:20154382-20158203:-,20158204,20160245,2042,internal,20154193,20154381,189,internal,83.456864561778,0.489229768379141,0.323266975283943,0.708192540658054,0.999428922287731
30,ENSG00000185304,RGPD2,e3,ENSG00000185304:e3,2,87775084,87782123,7040,-,chr2:87775084-87782123:-,87782124,87784347,2224,internal,87774944,87775083,140,internal,23.4663829589821,0.855907920729314,0.42125753372971,0.62224380985761,0.999428922287731
30,ENSG00000187627,RGPD1,e20,ENSG00000187627:e20,2,86987800,86994840,7041,+,chr2:86987800-86994840:+,86985576,86987799,2224,internal,86994841,86994980,140,internal,13.7602266830873,NA,0.032472354123299,0.184621448581723,0.999428922287731
30,ENSG00000188112,C6orf132,e1,ENSG00000188112:e1,6,42103879,42104462,584,-,chr6:42103879-42104462:-,42104463,42107583,3121,internal,42101119,42103878,2760,last,28.6843173190478,0.955451441288254,0.155382679941199,0.0363711671113705,0.999428922287731
30,ENSG00000189079,ARID2,e15,ENSG00000189079:e15,12,45852897,45860800,7904,+,chr12:45852897-45860800:+,45850036,45852896,2861,internal,45860801,45860949,149,internal,64.786763457304,0.950891672994695,-0.124641468624768,0.0105315669155124,0.999428922287731
30,ENSG00000196862,RGPD4,e20,ENSG00000196862:e20,2,107872929,107879967,7039,+,chr2:107872929-107879967:+,107870705,107872928,2224,internal,107879968,107880107,140,internal,24.4331152795374,0.653133599675786,0.466178795745193,0.695249179057492,0.999428922287731
30,ENSG00000197136,PCNX3,e6,ENSG00000197136:e6,11,65619068,65619536,469,+,chr11:65619068-65619536:+,65617940,65619067,1128,internal,65619537,65619660,124,internal,92.0112665980405,0.919877097822928,0.109760356416318,0.16188376937186,0.999428922287731
30,ENSG00000197147,LRRC8B,e5,ENSG00000197147:e5,1,89584790,89592770,7981,+,chr1:89584790-89592770:+,89582625,89584789,2165,internal,89592771,89597861,5091,last,87.3081500454799,0.0821700872614447,0.891911750073181,1.14190509114137,0.525721490725966
30,ENSG00000197283,SYNGAP1,e15,ENSG00000197283:e15,6,33443961,33444443,483,+,chr6:33443961-33444443:+,33442889,33443960,1072,internal,33444444,33444617,174,internal,5.46596455241682,NA,0.342207291324796,0.238489163321886,0.999428922287731
30,ENSG00000198561,CTNND1,e6,ENSG00000198561:e6,11,57796993,57801732,4740,+,chr11:57796993-57801732:+,57796457,57796992,536,internal,57801733,57802196,464,internal,166.011675562749,0.557871104063389,0.316064458762513,0.0459732180409846,0.999428922287731
30,ENSG00000198752,CDC42BPB,e7,ENSG00000198752:e7,14,102940325,102943890,3566,-,chr14:102940325-102943890:-,102943891,102944487,597,internal,102940227,102940324,98,internal,534.73733376626,0.905554005044685,-0.116306804943585,-0.280871796340183,0.999428922287731
30,ENSG00000198964,SGMS1,e4,ENSG00000198964:e4,10,50327323,50343491,16169,-,chr10:50327323-50343491:-,50343492,50344345,854,internal,50327205,50327322,118,internal,217.17723698316,0.956171541236786,0.160691353188555,-0.143240496143842,0.999428922287731
30,ENSG00000275052,PPP4R3B,e13,ENSG00000275052:e13,2,55588957,55598415,9459,-,chr2:55588957-55598415:-,55598416,55599039,624,internal,55588879,55588956,78,internal,192.99757774513,0.462770160476939,0.394055706337511,0.553473745689291,0.999428922287731
100,ENSG00000007202,KIAA0100,e23,ENSG00000007202:e23,17,28634087,28634516,430,-,chr17:28634087-28634516:-,28634517,28635609,1093,internal,28633895,28634086,192,internal,18.9078030005555,0.87189504575831,0.216785345664434,0.372710075629679,NA
100,ENSG00000009954,BAZ1B,e1,ENSG00000009954:e1,7,73441694,73442180,487,-,chr7:73441694-73442180:-,73442181,73442553,373,internal,73440406,73441693,1288,last,460.930881756674,0.99954967076106,-0.0398446150937897,-0.014437172759368,0.986769749627556
100,ENSG00000015568,RGPD5,e20,ENSG00000015568:e20,2,109838043,109845102,7060,+,chr2:109838043-109845102:+,109835819,109838042,2224,internal,109845103,109845242,140,internal,268.929431566356,0.949110430596456,0.0539253867875882,0.153262357183681,0.807080047275068
100,ENSG00000022567,SLC45A4,e1,ENSG00000022567:e1,8,141211698,141212196,499,-,chr8:141211698-141212196:-,141212197,141212556,360,internal,141207174,141211697,4524,last,53.576332882483,0.994570935550432,0.0244840794782863,0.0546260232322775,NA
100,ENSG00000023041,ZDHHC6,e9,ENSG00000023041:e9,10,112443607,112445169,1563,-,chr10:112443607-112445169:-,112445170,112445650,481,internal,112443515,112443606,92,internal,85.4247002681817,0.934728444166976,0.0934600213029464,0.260139094528371,0.70044733962961
100,ENSG00000038219,BOD1L1,e16,ENSG00000038219:e16,4,13597169,13598945,1777,-,chr4:13597169-13598945:-,13598946,13605084,6139,internal,13597104,13597168,65,internal,36.5895793637226,0.818526124400732,0.316727783888075,0.17090780722639,NA
100,ENSG00000048405,ZNF800,e1,ENSG00000048405:e1,7,127371815,127373341,1527,-,chr7:127371815-127373341:-,127373342,127375034,1693,internal,127370043,127371814,1772,last,275.829357339452,0.750419595539497,0.155775267904117,0.231380803175354,0.75425941906747
100,ENSG00000050030,NEXMIF,e1,ENSG00000050030:e1,X,74739499,74740099,601,-,chrX:74739499-74740099:-,74740100,74744477,4378,internal,74732856,74739498,6643,last,15.3968989323212,0.580839243208689,0.598419767147969,0.0437007101683354,NA
100,ENSG00000065526,SPEN,e2,ENSG00000065526:e2,1,15873137,15876201,3065,+,chr1:15873137-15876201:+,15872816,15873136,321,internal,15876202,15876678,477,internal,160.161629267977,0.865906057240015,0.163504000585764,-0.284889636890862,0.755208570899286
100,ENSG00000080603,SRCAP,e25,ENSG00000080603:e25,16,30725083,30728965,3883,+,chr16:30725083-30728965:+,30723584,30725082,1499,internal,30728966,30729231,266,internal,56.952533061421,0.664320750272122,-0.483993922848059,-0.428021708279688,NA
100,ENSG00000090905,TNRC6A,e6,ENSG00000090905:e6,16,24791818,24793472,1655,+,chr16:24791818-24793472:+,24789232,24791817,2586,internal,24793473,24793649,177,internal,32.9553734677269,0.757137828320351,0.654960830758827,0.21756793964411,NA
100,ENSG00000091527,CDV3,e1,ENSG00000091527:e1,3,133574285,133575038,754,+,chr3:133574285-133575038:+,133573686,133574284,599,first,133575039,133575115,77,internal,167.798570850137,0.684511149447355,0.208511193955135,0.220595489574637,0.736798132588599
100,ENSG00000099814,CEP170B,e12,ENSG00000099814:e12,14,104887979,104889619,1641,+,chr14:104887979-104889619:+,104886275,104887978,1704,internal,104889620,104889758,139,internal,307.251629415528,0.840044652229854,-0.174230603859007,0.0257150480631599,0.975976110024617
100,ENSG00000100731,PCNX1,e6,ENSG00000100731:e6,14,70978649,70988566,9918,+,chr14:70978649-70988566:+,70976942,70978648,1707,internal,70988567,70988699,133,internal,67.7020050575958,0.910513412851946,0.131361717535763,-0.123784487828244,0.918406319552785
100,ENSG00000101574,METTL4,e7,ENSG00000101574:e7,18,2563860,2566820,2961,-,chr18:2563860-2566820:-,2566821,2567654,834,internal,2563797,2563859,63,internal,104.979338703288,0.311099786770425,0.704756472013671,0.61022491148727,0.204779660080338
100,ENSG00000101639,CEP192,e19,ENSG00000101639:e19,18,13056699,13057584,886,+,chr18:13056699-13057584:+,13055780,13056698,919,internal,13057585,13057733,149,internal,78.2350469302171,0.491618848691588,0.344255302604941,0.363709789141073,0.575044658267167
100,ENSG00000101745,ANKRD12,e9,ENSG00000101745:e9,18,9258932,9263789,4858,+,chr18:9258932-9263789:+,9254211,9258931,4721,internal,9263790,9263888,99,internal,61.9996598652508,0.653670279139672,0.377943422209594,0.110337841822807,0.921294420583449
100,ENSG00000108256,NUFIP2,e2,ENSG00000108256:e2,17,29267531,29285991,18461,-,chr17:29267531-29285991:-,29285992,29287716,1725,internal,29267498,29267530,33,internal,155.350227282905,0.87144824107388,0.068666449908017,0.31999397834891,0.538389308009907
100,ENSG00000114062,UBE3A,e7,ENSG00000114062:e7,15,25360528,25370565,10038,-,chr15:25360528-25370565:-,25370566,25371812,1247,internal,25360383,25360527,145,internal,283.344596445565,0.65382370592801,0.447268019126455,0.449761697317873,0.367282065347661
100,ENSG00000115760,BIRC6,e10,ENSG00000115760:e10,2,32416164,32429145,12982,+,chr2:32416164-32429145:+,32414769,32416163,1395,internal,32429146,32429295,150,internal,99.558896936481,0.662581691233474,0.242204487578886,0.214054554160268,0.769516009450643
100,ENSG00000115816,CEBPZ,e14,ENSG00000115816:e14,2,37223402,37227543,4142,-,chr2:37223402-37227543:-,37227544,37229036,1493,internal,37223170,37223401,232,internal,38.6155997331283,0.856318358275855,-0.28834582633637,-0.285853376223046,NA
100,ENSG00000118246,FASTKD2,e2,ENSG00000118246:e2,2,206767471,206770090,2620,+,chr2:206767471-206770090:+,206766644,206767470,827,internal,206770091,206770194,104,internal,47.7444740761789,0.886892577510064,0.0938978530425327,0.334025237420725,NA
100,ENSG00000118496,FBXO30,e1,ENSG00000118496:e1,6,145800310,145804371,4062,-,chr6:145800310-145804371:-,145804372,145806421,2050,internal,145793502,145800309,6808,last,47.2364422589892,0.941523403473002,0.101271993889378,0.0787607277366969,NA
100,ENSG00000119787,ATL2,e1,ENSG00000119787:e1,2,38296114,38298143,2030,-,chr2:38296114-38298143:-,38298144,38298575,432,internal,38293954,38296113,2160,last,1122.59937872922,0.1667487927538,0.458957843818492,0.66745632423681,0.0475605565949784
100,ENSG00000120733,KDM3B,e7,ENSG00000120733:e7,5,138386622,138391012,4391,+,chr5:138386622-138391012:+,138386022,138386621,600,internal,138391013,138392261,1249,internal,45.0652890201027,0.99609678483135,-0.0560439767742613,0.00212751614644252,NA
100,ENSG00000121940,CLCC1,e1,ENSG00000121940:e1,1,108932502,108934624,2123,-,chr1:108932502-108934624:-,108934625,108934942,318,internal,108929505,108932501,2997,last,337.045651347607,0.347342547160487,0.299280143273936,0.517163880349542,0.123248941368195
100,ENSG00000126773,PCNX4,e9,ENSG00000126773:e9,14,60125252,60125636,385,+,chr14:60125252-60125636:+,60124218,60125251,1034,internal,60125637,60125823,187,internal,4.20398476722941,NA,-0.724679416144471,-0.758806123848828,NA
100,ENSG00000126822,PLEKHG3,e16,ENSG00000126822:e16,14,64742456,64742981,526,+,chr14:64742456-64742981:+,64741036,64742455,1420,internal,64742982,64750249,7268,last,23.0704133246951,0.949602176004471,-0.136841721095208,-0.062419517100708,NA
100,ENSG00000127947,PTPN12,e13,ENSG00000127947:e13,7,77627676,77632347,4672,+,chr7:77627676-77632347:+,77626705,77627675,971,internal,77632348,77632425,78,internal,98.7077560786829,0.92485276227688,-0.0988804137946238,-0.196192755199904,0.781020633206593
100,ENSG00000127954,STEAP4,e2,ENSG00000127954:e2,7,88281080,88282640,1561,-,chr7:88281080-88282640:-,88282641,88283168,528,internal,88280915,88281079,165,internal,1295.34140013841,0.000100038266143241,0.306271779318825,0.655672272327181,0.00678019400878557
100,ENSG00000128915,ICE2,e6,ENSG00000128915:e6,15,60448146,60448847,702,-,chr15:60448146-60448847:-,60448848,60449841,994,internal,60447970,60448145,176,internal,21.8071831019798,0.776764536449643,0.458810325321982,0.407515691143075,NA
100,ENSG00000131149,GSE1,e8,ENSG00000131149:e8,16,85657605,85661145,3541,+,chr16:85657605-85661145:+,85657277,85657604,328,internal,85661146,85661765,620,internal,112.713096482647,0.994051915686197,-0.0208064684050235,0.0622177329051784,0.944756970047283
100,ENSG00000131398,KCNC3,e3,ENSG00000131398:e3,19,50320785,50322974,2190,-,chr19:50320785-50322974:-,50322975,50324082,1108,internal,50320593,50320784,192,internal,13.1762420605531,0.969039294594403,-0.0870507992698513,-0.0855975017411753,NA
100,ENSG00000133422,MORC2,e25,ENSG00000133422:e25,22,30958695,30967821,9127,-,chr22:30958695-30967821:-,30967822,30968774,953,first,30958641,30958694,54,internal,302.202325922323,0.754789319132438,0.251860029853731,0.410455406634207,0.519907646706935
100,ENSG00000135945,REV1,e17,ENSG00000135945:e17,2,99435942,99438600,2659,-,chr2:99435942-99438600:-,99438601,99439310,710,internal,99435834,99435941,108,internal,89.4009459401487,0.984846348879423,-0.0194732824015693,-0.163894563843617,0.843280214977529
100,ENSG00000136643,RPS6KC1,e11,ENSG00000136643:e11,1,213242298,213242568,271,+,chr1:213242298-213242568:+,213240702,213242297,1596,internal,213242569,213242658,90,internal,23.2254632883973,0.0695709622322971,1.06495016110976,0.766569399251006,NA
100,ENSG00000137834,SMAD6,e1,ENSG00000137834:e1,15,66704076,66711667,7592,+,chr15:66704076-66711667:+,66702236,66704075,1840,first,66711668,66711724,57,internal,4067.4476252289,0.00585978763084827,0.835064561040861,1.08678609416638,1.45364626168469e-09
100,ENSG00000138434,ITPRID2,e11,ENSG00000138434:e11,2,181916428,181918597,2170,+,chr2:181916428-181918597:+,181915216,181916427,1212,internal,181918598,181918675,78,internal,434.535883057784,0.0582545176136737,0.247151336244986,0.227258917960193,0.576682151745429
100,ENSG00000138496,PARP9,e7,ENSG00000138496:e7,3,122552640,122555285,2646,-,chr3:122552640-122555285:-,122555286,122556121,836,internal,122552418,122552639,222,internal,9.38151224284816,NA,-0.408689872755645,-0.341873001023767,NA
100,ENSG00000140853,NLRC5,e6,ENSG00000140853:e6,16,57027019,57028071,1053,+,chr16:57027019-57028071:+,57025368,57027018,1651,internal,57028072,57028155,84,internal,51.3997749392841,0.690521702799389,0.301317092418969,0.497470596095697,NA
100,ENSG00000141526,SLC16A3,e4,ENSG00000141526:e4,17,82237894,82238701,808,+,chr17:82237894-82238701:+,82237138,82237893,756,internal,82238702,82240086,1385,last,680.822690597863,0.0587647017622086,0.290926422827624,0.390375862398598,0.337381367114565
100,ENSG00000143379,SETDB1,e16,ENSG00000143379:e16,1,150961192,150962129,938,+,chr1:150961192-150962129:+,150960563,150961191,629,internal,150962130,150962158,29,internal,43.7842839229293,0.131466289746068,0.653737473279308,0.966230917790444,NA
100,ENSG00000146463,ZMYM4,e3,ENSG00000146463:e3,1,35359447,35361193,1747,+,chr1:35359447-35361193:+,35358925,35359446,522,internal,35361194,35361255,62,internal,55.4672687444473,0.939163215349718,0.0951224488102298,-0.0688903812923095,NA
100,ENSG00000147526,TACC1,e3,ENSG00000147526:e3,8,38820636,38825307,4672,+,chr8:38820636-38825307:+,38819522,38820635,1114,internal,38825308,38825368,61,internal,124.951742789318,0.611484229492889,0.235429644480897,0.342387994725927,0.517756504382605
100,ENSG00000149115,TNKS1BP1,e6,ENSG00000149115:e6,11,57302826,57308394,5569,-,chr11:57302826-57308394:-,57308395,57310556,2162,internal,57302459,57302825,367,internal,100.343429768443,0.942424125581846,0.0742788909808052,0.377775565331623,0.640087167840557
100,ENSG00000153165,RGPD3,e3,ENSG00000153165:e3,2,106415990,106423042,7053,-,chr2:106415990-106423042:-,106423043,106425266,2224,internal,106415850,106415989,140,internal,28.8206633476865,0.96428248645878,0.0804869700785478,0.148933617205808,NA
100,ENSG00000153885,KCTD15,e6,ENSG00000153885:e6,19,33811553,33812789,1237,+,chr19:33811553-33812789:+,33811247,33811552,306,internal,33812790,33815761,2972,last,179.610483062296,0.0451953992444242,0.482254304047118,0.820785173972012,0.0195813865973106
100,ENSG00000154040,CABYR,e5,ENSG00000154040:e5,18,24160070,24161515,1446,+,chr18:24160070-24161515:+,24159472,24160069,598,internal,24161516,24161600,85,last,80.4976865752118,0.618257907189324,0.189002607300979,0.210765352715586,0.79740363691565
100,ENSG00000157637,SLC38A10,e3,ENSG00000157637:e3,17,81251613,81252194,582,-,chr17:81251613-81252194:-,81252195,81252683,489,internal,81251493,81251612,120,internal,153.436828430156,0.917415458890216,0.0470783959123384,0.211476442282494,0.768570059563093
100,ENSG00000158092,NCK1,e3,ENSG00000158092:e3,3,136946296,136948258,1963,+,chr3:136946296-136948258:+,136945583,136946295,713,internal,136948259,136951606,3348,last,30.5317930379106,0.391437490641292,0.647725817019885,0.266634268851741,NA
100,ENSG00000160113,NR2F6,e1,ENSG00000160113:e1,19,17232627,17235498,2872,-,chr19:17232627-17235498:-,17235499,17236065,567,internal,17231883,17232626,744,last,492.186352793908,0.00726171995585058,0.195872268361102,0.792589918500992,0.0015093865940402
100,ENSG00000160688,FLAD1,e2,ENSG00000160688:e2,1,154988850,154989559,710,+,chr1:154988850-154989559:+,154988105,154988849,745,internal,154989560,154989707,148,internal,339.502864582247,0.0781836665622432,0.23466288975612,0.77988460316517,0.00628727889770003
100,ENSG00000161021,MAML1,e2,ENSG00000161021:e2,5,179766742,179768849,2108,+,chr5:179766742-179768849:+,179765326,179766741,1416,internal,179768850,179769089,240,internal,88.194189379517,0.094166634821653,0.483400978671665,0.734190081302609,0.145273988633067
100,ENSG00000163635,ATXN7,e12,ENSG00000163635:e12,3,63996484,63999449,2966,+,chr3:63996484-63999449:+,63995505,63996483,979,internal,63999450,64003462,4013,last,127.251081794529,0.910342497423128,-0.180608683701628,-0.568632453029485,0.373697807025816
100,ENSG00000163840,DTX3L,e3,ENSG00000163840:e3,3,122570025,122570454,430,+,chr3:122570025-122570454:+,122568489,122570024,1536,internal,122570455,122570672,218,internal,19.6380843955133,0.151773913915501,0.967537754892,1.42468205092611,NA
100,ENSG00000164151,ICE1,e13,ENSG00000164151:e13,5,5465227,5466333,1107,+,chr5:5465227-5466333:+,5460436,5465226,4791,internal,5466334,5466502,169,internal,67.6359253322863,0.67892151895516,0.347095342076975,0.232747424560402,0.838899270411454
100,ENSG00000164190,NIPBL,e10,ENSG00000164190:e10,5,36986302,36995621,9320,+,chr5:36986302-36995621:+,36984676,36986301,1626,internal,36995622,36995804,183,internal,108.124548646147,0.717940825042122,0.18165016192821,0.183020217928957,0.848705343006242
100,ENSG00000164342,TLR3,e4,ENSG00000164342:e4,4,186084173,186084644,472,+,chr4:186084173-186084644:+,186082320,186084172,1853,internal,186084645,186088073,3429,last,20.3088580373284,0.64163679775419,0.376685674036509,1.82355787164199,NA
100,ENSG00000168502,MTCL1,e14,ENSG00000168502:e14,18,8826233,8831606,5374,+,chr18:8826233-8831606:+,8824699,8826232,1534,internal,8831607,8832778,1172,last,99.7977936973004,0.844885147302669,-0.404214674175709,-0.72594528029705,0.31719045262887
100,ENSG00000169629,RGPD8,e3,ENSG00000169629:e3,2,112380964,112388023,7060,-,chr2:112380964-112388023:-,112388024,112390247,2224,internal,112380824,112380963,140,internal,261.205742549409,0.970019956878597,0.0318707569526939,0.125688982861661,0.844084438454646
100,ENSG00000173120,KDM2A,e12,ENSG00000173120:e12,11,67231961,67243008,11048,+,chr11:67231961-67243008:+,67231566,67231960,395,internal,67243009,67243092,84,internal,285.242190363006,0.994051915686197,-0.111197853251861,0.0231180484486525,0.976677069282832
100,ENSG00000173193,PARP14,e6,ENSG00000173193:e6,3,122701636,122703741,2106,+,chr3:122701636-122703741:+,122699390,122701635,2246,internal,122703742,122703978,237,internal,94.411632579702,0.295095625223591,0.410143232751261,0.648822245537893,0.233879406555069
100,ENSG00000174718,RESF1,e4,ENSG00000174718:e4,12,31985958,31987238,1281,+,chr12:31985958-31987238:+,31980878,31985957,5080,internal,31987239,31987322,84,internal,42.1618784343147,0.85014345770462,0.225300223596879,0.412690689640223,NA
100,ENSG00000175054,ATR,e43,ENSG00000175054:e43,3,142561422,142562231,810,-,chr3:142561422-142562231:-,142562232,142563109,878,internal,142561243,142561421,179,internal,47.3932235261013,0.137138420723904,0.748122010069389,0.936807603173942,NA
100,ENSG00000183054,RGPD6,e3,ENSG00000183054:e3,2,110526405,110533464,7060,-,chr2:110526405-110533464:-,110533465,110535688,2224,internal,110526265,110526404,140,internal,273.75450590084,0.964056379073402,0.042324755653361,0.142443628116657,0.824984556276749
100,ENSG00000183579,ZNRF3,e8,ENSG00000183579:e8,22,29050949,29053578,2630,+,chr22:29050949-29053578:+,29049197,29050948,1752,internal,29053579,29057488,3910,last,48.2162660336221,0.744245700489782,0.211318750321736,-0.0239525370959683,NA
100,ENSG00000183742,MACC1,e2,ENSG00000183742:e2,7,20154382,20158203,3822,-,chr7:20154382-20158203:-,20158204,20160245,2042,internal,20154193,20154381,189,internal,80.1168350258742,0.0186454782986999,0.574520661727782,0.631445794540846,0.244171952598501
100,ENSG00000185304,RGPD2,e3,ENSG00000185304:e3,2,87775084,87782123,7040,-,chr2:87775084-87782123:-,87782124,87784347,2224,internal,87774944,87775083,140,internal,19.0424597558809,0.996368673241645,-0.0605463897168006,0.106483391222483,NA
100,ENSG00000187627,RGPD1,e20,ENSG00000187627:e20,2,86987800,86994840,7041,+,chr2:86987800-86994840:+,86985576,86987799,2224,internal,86994841,86994980,140,internal,12.3376392411909,0.964198771823439,-0.299257260488873,-0.104326797802814,NA
100,ENSG00000188112,C6orf132,e1,ENSG00000188112:e1,6,42103879,42104462,584,-,chr6:42103879-42104462:-,42104463,42107583,3121,internal,42101119,42103878,2760,last,26.1700122099136,0.89475061731749,-0.204658292099699,-0.223218266278834,NA
100,ENSG00000189079,ARID2,e15,ENSG00000189079:e15,12,45852897,45860800,7904,+,chr12:45852897-45860800:+,45850036,45852896,2861,internal,45860801,45860949,149,internal,66.2052769457894,0.798979860396226,0.231704552907957,0.0847387585908597,0.934500370294112
100,ENSG00000196862,RGPD4,e20,ENSG00000196862:e20,2,107872929,107879967,7039,+,chr2:107872929-107879967:+,107870705,107872928,2224,internal,107879968,107880107,140,internal,23.2055861052788,0.675855452829358,0.487291995178493,0.589117794889842,NA
100,ENSG00000197136,PCNX3,e6,ENSG00000197136:e6,11,65619068,65619536,469,+,chr11:65619068-65619536:+,65617940,65619067,1128,internal,65619537,65619660,124,internal,104.74709754552,0.669766783444603,0.320698308818262,0.509708227513894,0.447069183923582
100,ENSG00000197147,LRRC8B,e5,ENSG00000197147:e5,1,89584790,89592770,7981,+,chr1:89584790-89592770:+,89582625,89584789,2165,internal,89592771,89597861,5091,last,76.0877195728069,0.000108366331115957,0.792576002301964,0.857374566312391,0.112044792890699
100,ENSG00000197283,SYNGAP1,e15,ENSG00000197283:e15,6,33443961,33444443,483,+,chr6:33443961-33444443:+,33442889,33443960,1072,internal,33444444,33444617,174,internal,5.8299897601068,NA,0.416293856134805,0.42275336585987,NA
100,ENSG00000198561,CTNND1,e6,ENSG00000198561:e6,11,57796993,57801732,4740,+,chr11:57796993-57801732:+,57796457,57796992,536,internal,57801733,57802196,464,internal,180.177611889349,0.252088658534053,0.403873298008036,0.289276374654153,0.557630825342786
100,ENSG00000198752,CDC42BPB,e7,ENSG00000198752:e7,14,102940325,102943890,3566,-,chr14:102940325-102943890:-,102943891,102944487,597,internal,102940227,102940324,98,internal,585.977713542148,0.9541865716451,0.0304990502851332,0.0160404626868243,0.981499990743871
100,ENSG00000198964,SGMS1,e4,ENSG00000198964:e4,10,50327323,50343491,16169,-,chr10:50327323-50343491:-,50343492,50344345,854,internal,50327205,50327322,118,internal,206.524784327019,0.974528837880021,0.211370327745996,-0.275275729628775,0.636765322232448
100,ENSG00000275052,PPP4R3B,e13,ENSG00000275052:e13,2,55588957,55598415,9459,-,chr2:55588957-55598415:-,55598416,55599039,624,internal,55588879,55588956,78,internal,183.504651918023,0.0476307823905521,0.463985235069281,0.44735451321087,0.325021698599648
300,ENSG00000007202,KIAA0100,e23,ENSG00000007202:e23,17,28634087,28634516,430,-,chr17:28634087-28634516:-,28634517,28635609,1093,internal,28633895,28634086,192,internal,21.0680180640089,0.661291835257692,0.612656826964362,0.569769525494447,0.999853393616568
300,ENSG00000009954,BAZ1B,e1,ENSG00000009954:e1,7,73441694,73442180,487,-,chr7:73441694-73442180:-,73442181,73442553,373,internal,73440406,73441693,1288,last,506.947323070116,0.986442137619278,0.185998847404425,0.170281289504386,0.999853393616568
300,ENSG00000015568,RGPD5,e20,ENSG00000015568:e20,2,109838043,109845102,7060,+,chr2:109838043-109845102:+,109835819,109838042,2224,internal,109845103,109845242,140,internal,325.247866770446,0.421656893054398,0.308190538828311,0.564116376967232,0.498878549873451
300,ENSG00000022567,SLC45A4,e1,ENSG00000022567:e1,8,141211698,141212196,499,-,chr8:141211698-141212196:-,141212197,141212556,360,internal,141207174,141211697,4524,last,56.3209881291504,0.99806005663814,0.0741015127201221,0.122322617101291,0.999853393616568
300,ENSG00000023041,ZDHHC6,e9,ENSG00000023041:e9,10,112443607,112445169,1563,-,chr10:112443607-112445169:-,112445170,112445650,481,internal,112443515,112443606,92,internal,103.367262002245,0.407080813822054,0.375236750922086,0.660478542471351,0.570879311732384
300,ENSG00000038219,BOD1L1,e16,ENSG00000038219:e16,4,13597169,13598945,1777,-,chr4:13597169-13598945:-,13598946,13605084,6139,internal,13597104,13597168,65,internal,42.3195691651079,0.608944394820417,0.531665063793312,0.470184609244376,0.999853393616568
300,ENSG00000048405,ZNF800,e1,ENSG00000048405:e1,7,127371815,127373341,1527,-,chr7:127371815-127373341:-,127373342,127375034,1693,internal,127370043,127371814,1772,last,303.622564071354,0.966546871358135,0.215528301659715,0.404894570105525,0.999853393616568
300,ENSG00000050030,NEXMIF,e1,ENSG00000050030:e1,X,74739499,74740099,601,-,chrX:74739499-74740099:-,74740100,74744477,4378,internal,74732856,74739498,6643,last,14.8314906657468,0.997967113293035,0.0741726432464453,-0.158736760360051,NA
300,ENSG00000065526,SPEN,e2,ENSG00000065526:e2,1,15873137,15876201,3065,+,chr1:15873137-15876201:+,15872816,15873136,321,internal,15876202,15876678,477,internal,172.850995662782,0.994627258079439,0.0567597672832925,-0.136873065493541,0.999853393616568
300,ENSG00000080603,SRCAP,e25,ENSG00000080603:e25,16,30725083,30728965,3883,+,chr16:30725083-30728965:+,30723584,30725082,1499,internal,30728966,30729231,266,internal,71.3635236910321,0.986442137619278,0.288635701989969,0.173370987092254,0.999853393616568
