cell,gene_id,gene_name,feature,feature_id,chr,start,end,width,strand,genomic_data,upstream_exon_start,upstream_exon_end,upstream_exon_width,upstream_exon_type,downstream_exon_start,downstream_exon_end,downstream_exon_width,downstream_exon_type,exon_base_mean,DEXseq_padj,DEXseq_log2FC,DESeq_l2fc,DEseq_padj,treated_max_count,treated_max_count_by_intron_width
CAOV3,ENSG00000169129,AFAP1L2,e1,ENSG00000169129:e1,10,114296069,114296977,909,-,chr10:114296069-114296977:-,114296978,114297100,123,internal,114294824,114296068,1245,last,137.163781154635,1.47421390575416e-08,1.22968101434139,2.36138722542854,1.98317631509732e-32,288.815639882403,0.31772897676832
CAOV3,ENSG00000169241,SLC50A1,e1,ENSG00000169241:e1,1,155135992,155136298,307,+,chr1:155135992-155136298:+,155135852,155135991,140,first,155136299,155136376,78,internal,41.7820134851706,0.0435848593895081,0.590616178294147,0.997320650309553,0.00931737192719194,80.1497947999014,0.261074250162545
CAOV3,ENSG00000169629,RGPD8,e3,ENSG00000169629:e3,2,112380964,112388023,7060,-,chr2:112380964-112388023:-,112388024,112390247,2224,internal,112380824,112380963,140,internal,1251.70908967654,4.92392664713178e-12,0.525589110495616,0.85074011912823,6.32915393457526e-18,2000.79303331632,0.28339844664537
CAOV3,ENSG00000171552,BCL2L1,e2,ENSG00000171552:e2,20,31722349,31722617,269,-,chr20:31722349-31722617:-,31722618,31722868,251,first,31721655,31722348,694,internal,433.301773829,1.12215178758859e-22,0.731284782837538,1.25864949345755,1.24371520467121e-26,722.177962692277,2.68467644123523
CAOV3,ENSG00000171853,TRAPPC12,e9,ENSG00000171853:e9,2,3465696,3477694,11999,+,chr2:3465696-3477694:+,3465597,3465695,99,internal,3477695,3477795,101,internal,960.111900635614,1.03928836104076e-29,0.7054082013771,0.683127651314054,8.66621987487768e-14,1396.29504520538,0.11636761773526
CAOV3,ENSG00000172869,DMXL1,e20,ENSG00000172869:e20,5,119164677,119165182,506,+,chr5:119164677-119165182:+,119164507,119164676,170,internal,119165183,119165280,98,internal,41.8130989935706,0.000701065552499489,0.819732198567307,0.783347844231691,0.0398844571171512,63.1578503667449,0.124817886100286
CAOV3,ENSG00000172890,NADSYN1,e8,ENSG00000172890:e8,11,71473687,71474394,708,+,chr11:71473687-71474394:+,71473569,71473686,118,internal,71474395,71474526,132,internal,41.0694950620926,0.0198447614973861,0.658974086551808,1.20182786602669,0.00113494200275074,73.2403297309444,0.103446793405289
CAOV3,ENSG00000173120,KDM2A,e12,ENSG00000173120:e12,11,67231961,67243008,11048,+,chr11:67231961-67243008:+,67231566,67231960,395,internal,67243009,67243092,84,internal,819.634311597513,1.53344795986326e-17,0.539284447753545,0.391905315083012,0.000354517630054101,1109.19452413507,0.100397766485796
CAOV3,ENSG00000173193,PARP14,e6,ENSG00000173193:e6,3,122701636,122703741,2106,+,chr3:122701636-122703741:+,122699390,122701635,2246,internal,122703742,122703978,237,internal,326.917251436359,9.28387064189626e-31,0.914701516208899,2.15148805750291,1.26236543487788e-62,627.320962338651,0.297873201490337
CAOV3,ENSG00000173821,RNF213,e47,ENSG00000173821:e47,17,80371986,80372520,535,+,chr17:80371986-80372520:+,80371874,80371985,112,internal,80372521,80372734,214,internal,95.7451142589117,0.00524598890602665,0.512521761106239,1.44865667131737,1.55387775994829e-11,168.590947682551,0.315123266696357
CAOV3,ENSG00000174669,SLC29A2,e1,ENSG00000174669:e1,11,66363548,66364224,677,-,chr11:66363548-66364224:-,66364225,66364424,200,internal,66362521,66363547,1027,last,46.8905663008245,6.4073480724715e-06,0.971685006197645,1.20353899916393,0.000221086981140989,84.2954738412756,0.124513255304691
CAOV3,ENSG00000174718,RESF1,e4,ENSG00000174718:e4,12,31985958,31987238,1281,+,chr12:31985958-31987238:+,31980878,31985957,5080,internal,31987239,31987322,84,internal,164.812144155605,1.39061335278301e-12,0.769611239221443,1.14700304866205,1.89940276987081e-10,291.579425909986,0.227618599461347
CAOV3,ENSG00000174953,DHX36,e1,ENSG00000174953:e1,3,154276357,154276746,390,-,chr3:154276357-154276746:-,154276747,154276899,153,internal,154272546,154276356,3811,last,34.2551980590755,0.000338721227566358,0.977402959329363,1.04590015963739,0.00962519701900483,63.1578503667449,0.161943206068577
CAOV3,ENSG00000175054,ATR,e43,ENSG00000175054:e43,3,142561422,142562231,810,-,chr3:142561422-142562231:-,142562232,142563109,878,internal,142561243,142561421,179,internal,213.001685617233,6.75938805004316e-32,1.16914503059312,1.51026372520591,6.52513284938677e-21,412.311761537097,0.509026866095182
CAOV3,ENSG00000175054,ATR,e44,ENSG00000175054:e44,3,142563110,142566120,3011,-,chr3:142563110-142566120:-,142566121,142566261,141,internal,142562232,142563109,878,internal,802.400604845691,9.54906180101083e-115,1.10897052081186,1.44597507630261,6.23072690718672e-52,1435.50260535155,0.476752774942394
CAOV3,ENSG00000176142,TMEM39A,e1,ENSG00000176142:e1,3,119432215,119434761,2547,-,chr3:119432215-119434761:-,119434762,119434882,121,internal,119428949,119432214,3266,last,415.119445103515,5.61933647735963e-06,0.592338802598066,0.414950216694225,0.00365315512750317,594.213995930303,0.233299566521517
CAOV3,ENSG00000178802,MPI,e6,ENSG00000178802:e6,15,74896326,74897010,685,+,chr15:74896326-74897010:+,74896152,74896325,174,internal,74897011,74897219,209,internal,63.0335566678233,2.79367590884656e-08,0.844408685781126,0.784058935315735,0.0141342121147779,98.1144039791896,0.143232706538963
CAOV3,ENSG00000180376,CCDC66,e3,ENSG00000180376:e3,3,56559595,56563683,4089,+,chr3:56559595-56563683:+,56559569,56559594,26,internal,56563684,56564125,442,internal,656.535629350703,2.157939423037e-15,0.659760691541916,0.514506071550621,9.05726648128907e-07,902.376138005786,0.220683819517189
CAOV3,ENSG00000182944,EWSR1,e7,ENSG00000182944:e7,22,29287135,29288605,1471,+,chr22:29287135-29288605:+,29286923,29287134,212,internal,29288606,29288786,181,internal,311.557617330948,4.43237963864918e-16,0.694372162447346,0.740531391222291,1.24454678462332e-07,490.572019895948,0.333495594762711
CAOV3,ENSG00000183054,RGPD6,e3,ENSG00000183054:e3,2,110526405,110533464,7060,-,chr2:110526405-110533464:-,110533465,110535688,2224,internal,110526265,110526404,140,internal,1271.55107571846,9.80564142177125e-22,0.532519221800751,0.888119465921456,2.7026152083503e-21,2019.85955418175,0.286099086994582
CAOV3,ENSG00000183579,ZNRF3,e8,ENSG00000183579:e8,22,29050949,29053578,2630,+,chr22:29050949-29053578:+,29049197,29050948,1752,internal,29053579,29057488,3910,last,241.559142974712,1.21256372241541e-81,1.64934644491933,2.08935003450702,5.70165042642073e-47,478.079281782278,0.181779194594022
CAOV3,ENSG00000183742,MACC1,e2,ENSG00000183742:e2,7,20154382,20158203,3822,-,chr7:20154382-20158203:-,20158204,20160245,2042,internal,20154193,20154381,189,internal,405.623295988685,2.65603685980278e-91,1.48828975432172,2.43797308797676,1.44285630294547e-83,828.202000092221,0.216693354288912
CAOV3,ENSG00000183814,LIN9,e1,ENSG00000183814:e1,1,226232607,226233095,489,-,chr1:226232607-226233095:-,226233096,226233193,98,internal,226231157,226232606,1450,last,37.6285550048044,1.71815475843082e-24,2.36408877338017,2.14905222750013,1.98985923645675e-09,77.4577410158192,0.158400288375908
CAOV3,ENSG00000185122,HSF1,e9,ENSG00000185122:e9,8,144312245,144313510,1266,+,chr8:144312245-144313510:+,144311963,144312244,282,internal,144313511,144313616,106,internal,83.0741718334492,0.000803136276389873,0.617009361861585,0.69606117928102,0.0233119696470065,157.53580357222,0.124435863801122
CAOV3,ENSG00000185158,LRRC37B,e14,ENSG00000185158:e14,17,32050108,32053265,3158,+,chr17:32050108-32053265:+,32050003,32050107,105,internal,32053266,32053487,222,last,262.815073640965,1.43612960395379e-15,0.657963126320841,0.409277877612696,0.0144307616080525,368.965434682305,0.116835159810736
CAOV3,ENSG00000185304,RGPD2,e3,ENSG00000185304:e3,2,87775084,87782123,7040,-,chr2:87775084-87782123:-,87782124,87784347,2224,internal,87774944,87775083,140,internal,564.124230853749,1.34435102617286e-12,0.592363100190616,0.898200562102427,1.03150004928153e-13,944.984440392995,0.134230744374005
CAOV3,ENSG00000185658,BRWD1,e36,ENSG00000185658:e36,21,39296364,39298431,2068,-,chr21:39296364-39298431:-,39298432,39298582,151,internal,39296265,39296363,99,internal,277.152148582512,0.0113108139461868,0.749126817335631,0.534428071596782,0.00347392738621856,435.296299344292,0.210491440688729
CAOV3,ENSG00000185813,PCYT2,e7,ENSG00000185813:e7,17,81906899,81907553,655,-,chr17:81906899-81907553:-,81907554,81907598,45,internal,81906760,81906898,139,internal,93.7248398947016,2.0904357872688e-05,0.567137565834314,1.09612006408879,2.82958729688577e-06,160.299589599803,0.244732197862294
CAOV3,ENSG00000187522,HSPA14,e6,ENSG00000187522:e6,10,14849812,14851218,1407,+,chr10:14849812-14851218:+,14849721,14849811,91,internal,14851219,14851323,105,internal,183.889214199814,3.26119178854566e-16,0.643128664746161,0.535693761095162,0.00358811529164644,269.469137689324,0.191520353723755
CAOV3,ENSG00000187627,RGPD1,e20,ENSG00000187627:e20,2,86987800,86994840,7041,+,chr2:86987800-86994840:+,86985576,86987799,2224,internal,86994841,86994980,140,internal,536.086279200236,1.38053394600772e-15,0.570204085514748,0.892575615032625,1.25990046840648e-13,891.359850458966,0.126595632787809
CAOV3,ENSG00000187815,ZFP69,e4,ENSG00000187815:e4,1,40489215,40489528,314,+,chr1:40489215-40489528:+,40489088,40489214,127,internal,40489529,40489624,96,internal,15.8885003113722,0.0379588771247075,0.956932414263547,1.54500466698552,0.0131268890043714,33.1654323309937,0.105622395958579
CAOV3,ENSG00000188112,C6orf132,e1,ENSG00000188112:e1,6,42103879,42104462,584,-,chr6:42103879-42104462:-,42104463,42107583,3121,internal,42101119,42103878,2760,last,38.9185293207508,2.84436865293341e-10,1.70859434645736,1.85497689138644,2.06483905310967e-07,78.4151202923313,0.134272466253992
CAOV3,ENSG00000188153,COL4A5,e44,ENSG00000188153:e44,X,108677634,108680678,3045,+,chrX:108677634-108680678:+,108677500,108677633,134,internal,108680679,108680751,73,internal,376.267070597482,1.52213780097888e-17,0.500714511963411,0.408321097644759,0.00724364069104532,516.022081923729,0.169465379942111
CAOV3,ENSG00000189079,ARID2,e15,ENSG00000189079:e15,12,45852897,45860800,7904,+,chr12:45852897-45860800:+,45850036,45852896,2861,internal,45860801,45860949,149,internal,511.342847082433,3.47611871820488e-79,1.03989444232599,1.22080212075677,1.80365972201831e-25,882.802483291085,0.111690597582374
CAOV3,ENSG00000196233,LCOR,e7,ENSG00000196233:e7,10,96952197,96980792,28596,+,chr10:96952197-96980792:+,96952103,96952196,94,internal,96980793,96995956,15164,last,4677.55746286327,0.000406160534149964,0.576471498832342,0.257090747500796,0.00308183299024449,6041.75854252366,0.211279848318774
CAOV3,ENSG00000196367,TRRAP,e2,ENSG00000196367:e2,7,98881251,98881974,724,+,chr7:98881251-98881974:+,98881090,98881250,161,internal,98881975,98882024,50,internal,271.057732138264,3.08334670799404e-09,0.582354809758968,0.404578170518893,0.0171789287187602,366.201648654722,0.505803382119781
CAOV3,ENSG00000196510,ANAPC7,e1,ENSG00000196510:e1,12,110374334,110376065,1732,-,chr12:110374334-110376065:-,110376066,110376216,151,internal,110372900,110374333,1434,last,138.549037167296,3.20310391530149e-06,0.666510808878804,0.720142008996232,0.000355547902638247,218.803480815699,0.126329954281581
CAOV3,ENSG00000196591,HDAC2,e1,ENSG00000196591:e1,6,113941089,113941707,619,-,chr6:113941089-113941707:-,113941708,113941765,58,internal,113933028,113941088,8061,last,42.8267630145657,2.61761948896313e-10,1.37852018355415,1.6136892995592,1.30952975248804e-06,79.8410561239983,0.128983935579965
CAOV3,ENSG00000196642,RABL6,e5,ENSG00000196642:e5,9,136829485,136831720,2236,+,chr9:136829485-136831720:+,136829393,136829484,92,internal,136831721,136831861,141,internal,188.789075516027,7.72234042705152e-11,0.6123465489958,0.978233134577881,1.64678857696681e-09,316.453500158231,0.141526610088654
CAOV3,ENSG00000196652,ZKSCAN5,e1,ENSG00000196652:e1,7,99504734,99506004,1271,+,chr7:99504734-99506004:+,99504662,99504733,72,first,99506005,99506458,454,internal,219.616244355377,8.29715672270228e-16,0.640015278219099,0.497210710628007,0.00507026981932455,298.488890978943,0.23484570494016
CAOV3,ENSG00000196862,RGPD4,e20,ENSG00000196862:e20,2,107872929,107879967,7039,+,chr2:107872929-107879967:+,107870705,107872928,2224,internal,107879968,107880107,140,internal,598.550767977714,2.46906920466053e-13,0.526512383084217,0.802594592952366,4.03811332247046e-12,950.942728163442,0.135096281881438
CAOV3,ENSG00000196924,FLNA,e1,ENSG00000196924:e1,X,154349037,154349361,325,-,chrX:154349037-154349361:-,154349362,154349565,204,internal,154348531,154349036,506,last,72.495648644916,2.38517526367325e-09,1.00992304463577,1.39867366944781,4.79072658580756e-08,140.953087406723,0.433701807405302
CAOV3,ENSG00000197136,PCNX3,e6,ENSG00000197136:e6,11,65619068,65619536,469,+,chr11:65619068-65619536:+,65617940,65619067,1128,internal,65619537,65619660,124,internal,43.9866231060319,0.00164260772851777,1.17502698285119,1.42670673920011,3.12901429023987e-05,78.76790178611,0.167948617880832
CAOV3,ENSG00000197147,LRRC8B,e5,ENSG00000197147:e5,1,89584790,89592770,7981,+,chr1:89584790-89592770:+,89582625,89584789,2165,internal,89592771,89597861,5091,last,493.456919765847,4.35105909356527e-43,1.19076512976466,1.9588348020232,1.03679736053017e-69,947.367755501174,0.118702888798543
CAOV3,ENSG00000197226,TBC1D9B,e3,ENSG00000197226:e3,5,179865889,179867777,1889,-,chr5:179865889-179867777:-,179867778,179867849,72,internal,179865838,179865888,51,internal,232.835693904797,1.62903356466441e-15,0.937259257408796,1.32849719930938,2.17921279501348e-20,405.987961513522,0.214922160674178
CAOV3,ENSG00000197226,TBC1D9B,e7,ENSG00000197226:e7,5,179871531,179872891,1361,-,chr5:179871531-179872891:-,179872892,179872990,99,internal,179871462,179871530,69,internal,203.953456431051,3.82934403554831e-13,0.827521741768965,1.21599858744395,7.35074612321149e-14,352.382718516808,0.258914561731674
CAOV3,ENSG00000197283,SYNGAP1,e15,ENSG00000197283:e15,6,33443961,33444443,483,+,chr6:33443961-33444443:+,33442889,33443960,1072,internal,33444444,33444617,174,internal,39.1514977813313,0.0228792941152034,0.631254710679993,0.912002906640964,0.0204784696691325,71.858436717153,0.148775231298453
CAOV3,ENSG00000197381,ADARB1,e1,ENSG00000197381:e1,21,45074794,45128401,53608,+,chr21:45074794-45128401:+,45074580,45074793,214,first,45128402,45128573,172,internal,3336.96379244074,2.66996916673555e-151,0.564835508420293,0.905631374639093,1.43734864710302e-19,5476.85811859547,0.102164940281217
CAOV3,ENSG00000197905,TEAD4,e1,ENSG00000197905:e1,12,2959482,2959947,466,+,chr12:2959482-2959947:+,2959397,2959481,85,first,2959948,2960040,93,internal,68.3015007479903,0.00987494484736485,1.01131646399051,1.07295554759631,0.000451599544578065,140.953087406723,0.302474436495114
CAOV3,ENSG00000198040,ZNF84,e4,ENSG00000198040:e4,12,133048849,133056953,8105,+,chr12:133048849-133056953:+,133048753,133048848,96,internal,133056954,133063299,6346,last,836.061876664173,9.13053897982885e-11,0.632194892212928,1.22257069328614,1.08979163166537e-38,1395.03028520067,0.172119714398602
CAOV3,ENSG00000198169,ZNF251,e4,ENSG00000198169:e4,8,144754804,144755404,601,-,chr8:144754804-144755404:-,144755405,144755531,127,first,144754696,144754803,108,internal,101.610604790271,3.51412786934511e-07,0.695064952441323,0.693937576396789,0.00404795147409562,157.298797139818,0.261728447819996
CAOV3,ENSG00000198561,CTNND1,e6,ENSG00000198561:e6,11,57796993,57801732,4740,+,chr11:57796993-57801732:+,57796457,57796992,536,internal,57801733,57802196,464,internal,579.992921214869,1.01914170670724e-52,0.735176632585315,1.0114376508029,6.81585401189957e-20,949.751070609353,0.200369424179188
CAOV3,ENSG00000198752,CDC42BPB,e7,ENSG00000198752:e7,14,102940325,102943890,3566,-,chr14:102940325-102943890:-,102943891,102944487,597,internal,102940227,102940324,98,internal,750.084939170288,8.75853929495922e-20,0.714721353900964,0.568517178338596,2.76353174025248e-08,1088.93169486763,0.305365029407635
CAOV3,ENSG00000198964,SGMS1,e4,ENSG00000198964:e4,10,50327323,50343491,16169,-,chr10:50327323-50343491:-,50343492,50344345,854,internal,50327205,50327322,118,internal,1266.94621697655,6.09236860954448e-08,0.90096168546215,0.831384056965507,2.20209666248541e-20,1957.84848729885,0.12108655373238
CAOV3,ENSG00000213186,TRIM59,e2,ENSG00000213186:e2,3,160448796,160449716,921,-,chr3:160448796-160449716:-,160449717,160449786,70,first,160448726,160448795,70,internal,59.3892264575784,0.00877892527546485,0.510938728973835,0.710499748624872,0.0256807926557014,96.5242618812517,0.104803758828721
CAOV3,ENSG00000213341,CHUK,e1,ENSG00000213341:e1,10,100189628,100190868,1241,-,chr10:100189628-100190868:-,100190869,100190968,100,internal,100188300,100189627,1328,last,138.542232586603,3.360908228449e-05,0.668593766617944,0.571088961368244,0.0123245245387928,229.989907939279,0.185326275535277
CAOV3,ENSG00000214022,REPIN1,e1,ENSG00000214022:e1,7,150368942,150369670,729,+,chr7:150368942-150369670:+,150368822,150368941,120,first,150369671,150369868,198,internal,61.9516755192493,0.0140239459965926,0.528395846433861,1.24313506247759,5.417104143327e-06,106.405762061938,0.145961264831191
CAOV3,ENSG00000257103,LSM14A,e6,ENSG00000257103:e6,19,34215662,34219390,3729,+,chr19:34215662-34219390:+,34215596,34215661,66,internal,34219391,34219573,183,internal,321.625386770827,1.08332293489245e-27,0.68466024819265,0.659699874695523,9.12646315962344e-07,465.697945647703,0.124885477513463
CAOV3,ENSG00000263001,GTF2I,e34,ENSG00000263001:e34,7,74758856,74759547,692,+,chr7:74758856-74759547:+,74758780,74758855,76,internal,74759548,74760692,1145,last,1039.64813835102,8.9377152890017e-14,0.980298015799578,0.900371392434691,9.0252039916439e-15,1724.32848076755,2.49180416295888
CAOV3,ENSG00000273749,CYFIP1,e1,ENSG00000273749:e1,15,22870193,22872824,2632,-,chr15:22870193-22872824:-,22872825,22872972,148,internal,22867052,22870192,3141,last,226.838310096949,9.91952604511897e-05,0.676610016784976,0.543787541774223,0.00189803363014781,352.382718516808,0.133884011594532
CAOV3,ENSG00000275052,PPP4R3B,e13,ENSG00000275052:e13,2,55588957,55598415,9459,-,chr2:55588957-55598415:-,55598416,55599039,624,internal,55588879,55588956,78,internal,917.811246493297,2.11852420361121e-57,0.956977820908623,1.13053198955997,1.41018590766372e-33,1493.14691527418,0.157854626839431
CAOV3,ENSG00000286140,DERPC,e1,ENSG00000286140:e1,16,69120650,69121435,786,-,chr16:69120650-69121435:-,69121436,69121493,58,internal,69118010,69120649,2640,last,194.724029845065,0.00208686471490143,0.539809085615889,0.938293900558726,1.52628070723014e-07,321.981072213397,0.40964513004249
