gene_id,gene_name,feature,feature_id,chr,start,end,width,strand,upstream_exon_range,upstream_exon_type,upstream_exon_width,downstream_exon_range,downstream_exon_type,downstream_exon_width,exon_base_mean,DEXseq_padj,DEXseq_log2FC,DESeq_l2fc,DEseq_padj,stc15_time_v_vehicle,tissue,time
ENSMUSG00000039753,Fbxl5,e2,ENSMUSG00000039753:e2,5,43908353,43915563,7211,-,chr5:43915564-43916286:-,internal,723,chr5:43908204-43908352:-,internal,149,437.895529283454,0.000236199223693172,0.385168675425636,0.0887381090780436,0.770429140893298,1,Tumour,1h
ENSMUSG00000039976,Tbc1d16,e9,ENSMUSG00000039976:e9,11,119049719,119099596,49878,-,chr11:119099597-119100194:-,internal,598,chr11:119049557-119049718:-,internal,162,657.42763428072,2.72992433913758e-05,0.838054818171678,1.17030875432601,0.0394848681115158,1,Tumour,1h
ENSMUSG00000040016,Ptger3,e1,ENSMUSG00000040016:e1,3,157273483,157310601,37119,+,chr3:157272537-157273482:+,first,946,chr3:157310602-157310781:+,internal,180,45.1882270276129,5.19760299007062e-05,1.11361765303091,1.55755614454902,0.00103527751337884,1,Tumour,1h
ENSMUSG00000040021,Lats1,e4,ENSMUSG00000040021:e4,10,7578885,7581223,2339,+,chr10:7577374-7578884:+,internal,1511,chr10:7581224-7581806:+,internal,583,98.1287969192269,0.0036609292117627,0.56925622917036,0.795579953171521,0.00808062322358498,1,Tumour,1h
ENSMUSG00000040021,Lats1,e5,ENSMUSG00000040021:e5,10,7581807,7586228,4422,+,chr10:7581224-7581806:+,internal,583,chr10:7586229-7586411:+,internal,183,165.601622527622,0.0123464240394589,0.61398570014966,0.781523822478655,0.00821055308035844,1,Tumour,1h
ENSMUSG00000040151,Hs2st1,e6,ENSMUSG00000040151:e6,3,144171047,144275494,104448,-,chr3:144275495-144275942:-,first,448,chr3:144170808-144171046:-,internal,239,2340.15579165854,0.000404603805572142,0.704254286581817,0.753114013414654,0.141945617535832,1,Tumour,1h
ENSMUSG00000040328,Or2v1,e2,ENSMUSG00000040328:e2,11,49008942,49015110,6169,+,chr11:49008448-49008941:+,internal,494,chr11:49015111-49015366:+,internal,256,46.4285322327369,0.000915172327414253,2.0757951722354,1.36204189116768,0.0205575781621834,1,Tumour,1h
ENSMUSG00000040363,Bcor,e14,ENSMUSG00000040363:e14,X,11927886,11946056,18171,-,chrX:11946057-11946792:-,first,736,chrX:11927761-11927885:-,internal,125,388.144440126521,0.000232914931441637,1.4123436351904,1.64219797262516,0.00300652406123898,1,Tumour,1h
ENSMUSG00000040506,Ambra1,e7,ENSMUSG00000040506:e7,2,91604093,91635368,31276,+,chr2:91602636-91604092:+,internal,1457,chr2:91635369-91635455:+,internal,87,804.764375464487,0.00779599959391067,0.273656967111725,1.00641496951303,0.00030563942218944,1,Tumour,1h
ENSMUSG00000040524,Zfp609,e8,ENSMUSG00000040524:e8,9,65638484,65701903,63420,-,chr9:65701904-65702777:-,internal,874,chr9:65638258-65638483:-,internal,226,1293.72704275757,0.00291308135616446,0.261700383633356,0.930170706845951,0.0228021674774163,1,Tumour,1h
ENSMUSG00000041012,Cmtm8,e3,ENSMUSG00000041012:e3,9,114625283,114672848,47566,-,chr9:114672849-114673220:-,first,372,chr9:114625109-114625282:-,internal,174,623.611400186355,4.27751478612573e-05,0.716531651234256,1.42074998261904,0.00135020493702917,1,Tumour,1h
ENSMUSG00000041297,Cdk13,e13,ENSMUSG00000041297:e13,13,17947543,17978022,30480,-,chr13:17978023-17979236:-,first,1214,chr13:17946886-17947542:-,internal,657,1119.10871898933,0.000244206086673826,1.13351183593259,1.21458602573912,0.000393911638162359,1,Tumour,1h
ENSMUSG00000041417,Pik3r1,e14,ENSMUSG00000041417:e14,13,101846251,101893833,47583,-,chr13:101893834-101894547:-,internal,714,chr13:101846158-101846250:-,internal,93,599.525631897628,0.0420917670224676,0.399222165717342,1.74834961785091,5.28802719308446e-08,1,Tumour,1h
ENSMUSG00000041623,D11Wsu47e,e2,ENSMUSG00000041623:e2,11,113580048,113582554,2507,+,chr11:113578600-113580047:+,internal,1448,chr11:113582555-113582659:+,internal,105,111.984623235028,0.00970178781051088,0.207361340569025,0.207286487177857,0.564356627149965,1,Tumour,1h
ENSMUSG00000041782,Lad1,e1,ENSMUSG00000041782:e1,1,135746755,135753492,6738,+,chr1:135746336-135746754:+,first,419,chr1:135753493-135753630:+,internal,138,151.323626468436,5.64068344374077e-06,1.02998008312407,0.863743358055447,0.0229342135306844,1,Tumour,1h
ENSMUSG00000041852,Tcf20,e4,ENSMUSG00000041852:e4,15,82709526,82735713,26188,-,chr15:82735714-82741485:-,internal,5772,chr15:82709432-82709525:-,internal,94,1153.54499718737,0.824929116716782,0.0976834516050555,0.348470230022989,0.40284742238749,1,Tumour,1h
ENSMUSG00000042207,Kdm5b,e1,ENSMUSG00000042207:e1,1,134488281,134512891,24611,+,chr1:134487909-134488280:+,first,372,chr1:134512892-134512969:+,internal,78,741.274769646384,0.000147520261853863,1.25193126210437,0.744948652030801,0.010136632181411,1,Tumour,1h
ENSMUSG00000042628,Zfyve1,e10,ENSMUSG00000042628:e10,12,83621911,83641171,19261,-,chr12:83641172-83642096:-,internal,925,chr12:83621406-83621910:-,internal,505,575.192125219085,0.000784927654525426,0.547540879836214,1.10043447838805,9.75360345040818e-05,1,Tumour,1h
ENSMUSG00000042644,Itpr3,e1,ENSMUSG00000042644:e1,17,27276649,27292071,15423,+,chr17:27276278-27276648:+,first,371,chr17:27292072-27292142:+,internal,71,68.2068689667248,0.000124154760683101,0.98528489388293,1.47379810652672,5.57922449158483e-05,1,Tumour,1h
ENSMUSG00000042724,Map3k9,e10,ENSMUSG00000042724:e10,12,81790753,81819453,28701,-,chr12:81819454-81819867:-,internal,414,chr12:81790572-81790752:-,internal,181,174.822729600495,0.000301958814705391,0.655877277991749,1.46966465603365,1.84918344731112e-06,1,Tumour,1h
ENSMUSG00000042734,Ttc9,e1,ENSMUSG00000042734:e1,12,81678576,81707339,28764,+,chr12:81678023-81678575:+,first,553,chr12:81707340-81707522:+,internal,183,66.4171621020441,0.00077282001381651,1.4157817633579,1.21797971564552,2.02887426532582e-05,1,Tumour,1h
ENSMUSG00000044308,Ubr3,e23,ENSMUSG00000044308:e23,2,69803954,69808062,4109,+,chr2:69803493-69803953:+,internal,461,chr2:69808063-69808151:+,internal,89,126.166721433488,2.3040444012765e-06,0.689852232272643,0.483889842352593,0.0408091078174976,1,Tumour,1h
ENSMUSG00000044340,Phlpp1,e1,ENSMUSG00000044340:e1,1,106101178,106209092,107915,+,chr1:106099482-106101177:+,first,1696,chr1:106209093-106209289:+,internal,197,2440.18477479121,0.00034069832471149,0.612541780233503,1.09686489524177,0.00148050315400406,1,Tumour,1h
ENSMUSG00000044770,Scml4,e1,ENSMUSG00000044770:e1,10,42736850,42783712,46863,+,chr10:42736366-42736849:+,first,484,chr10:42783713-42783791:+,internal,79,55.1519962472556,0.000419966325690445,0.916015779728246,2.18303830899515,4.05340641537679e-09,1,Tumour,1h
ENSMUSG00000044791,Setd2,e12,ENSMUSG00000044791:e12,9,110403343,110419455,16113,+,chr9:110402680-110403342:+,internal,663,chr9:110419456-110419504:+,internal,49,405.921900479965,0.00034939741814865,0.586309392406237,0.475640069317123,0.0310088713932522,1,Tumour,1h
ENSMUSG00000045867,Cradd,e1,ENSMUSG00000045867:e1,10,95011841,95158447,146607,-,chr10:95158448-95158751:-,internal,304,chr10:95010608-95011840:-,last,1233,3940.16792280801,4.92788672927552e-05,1.52434252139777,1.62736921705241,6.22496926816615e-05,1,Tumour,1h
ENSMUSG00000046138,9930021J03Rik,e6,ENSMUSG00000046138:e6,19,29732418,29782681,50264,-,chr19:29782682-29783389:-,first,708,chr19:29731000-29732417:-,internal,1418,1005.27557166697,0.000774181791373284,0.534415933281963,0.411919229418716,0.0429074803262282,1,Tumour,1h
ENSMUSG00000046169,Adamts6,e2,ENSMUSG00000046169:e2,13,104434035,104443728,9694,+,chr13:104433670-104434034:+,internal,365,chr13:104443729-104443897:+,internal,169,34.723650209908,5.57915577862894e-06,1.00910447907671,2.29488060997305,0.000437886170609377,1,Tumour,1h
ENSMUSG00000046743,Fat4,e1,ENSMUSG00000046743:e1,3,38946284,38996957,50674,+,chr3:38941089-38946283:+,first,5195,chr3:38996958-38997089:+,internal,132,51.11626134704,3.50127802481846e-06,0.764585624216935,1.13073441963982,0.0106795811252728,1,Tumour,1h
ENSMUSG00000047109,Cldn14,e2,ENSMUSG00000047109:e2,16,93739294,93809383,70090,-,chr16:93809384-93809696:-,first,313,chr16:93739156-93739293:-,internal,138,22.7628132740041,0.482985298825525,0.262296537573638,0.707020363073765,0.195167893504874,1,Tumour,1h
ENSMUSG00000047213,Ythdf3,e5,ENSMUSG00000047213:e5,3,16259589,16268118,8530,+,chr3:16257990-16259588:+,internal,1599,chr3:16268119-16271019:+,last,2901,1040.89887314354,0.782682139285001,0.115654506395297,-0.114257097350348,0.466042783928585,1,Tumour,1h
ENSMUSG00000047409,Ctdspl,e1,ENSMUSG00000047409:e1,9,118756009,118840302,84294,+,chr9:118755521-118756008:+,first,488,chr9:118840303-118840457:+,internal,155,628.830919909388,0.000111853439617938,0.653005198145927,1.75491659519684,0.000462923213460736,1,Tumour,1h
ENSMUSG00000047888,Tnrc6b,e7,ENSMUSG00000047888:e7,15,80760863,80763067,2205,+,chr15:80760518-80760862:+,internal,345,chr15:80763068-80765407:+,internal,2340,57.0723410394412,0.46775306111869,-0.150549513820002,0.249658639020477,0.43071010245111,1,Tumour,1h
ENSMUSG00000048170,Mcmbp,e16,ENSMUSG00000048170:e16,7,128326923,128341856,14934,-,chr7:128341857-128342210:-,first,354,chr7:128326837-128326922:-,internal,86,308.2466609504,1.69184977988748e-05,1.35338529870514,1.11009335818875,0.000347293704538797,1,Tumour,1h
ENSMUSG00000048249,Crebrf,e3,ENSMUSG00000048249:e3,17,26962106,26976778,14673,+,chr17:26961016-26962105:+,internal,1090,chr17:26976779-26976973:+,internal,195,114.85949982741,0.000487371940866728,0.571721960866884,0.776714032862945,0.00560906158282713,1,Tumour,1h
ENSMUSG00000048701,Ccdc6,e1,ENSMUSG00000048701:e1,10,69933412,69978408,44997,+,chr10:69932951-69933411:+,first,461,chr10:69978409-69978558:+,internal,150,729.911531767274,0.000588526266202064,0.51434255332347,1.73539121458967,9.9092607394308e-05,1,Tumour,1h
ENSMUSG00000048960,Prex2,e1,ENSMUSG00000048960:e1,1,11064134,11131549,67416,+,chr1:11063689-11064133:+,first,445,chr1:11131550-11131621:+,internal,72,214.559337811173,4.24687791422889e-05,0.608073100405747,1.40692067687132,0.000177257135857829,1,Tumour,1h
ENSMUSG00000049659,Aftph,e8,ENSMUSG00000049659:e8,11,20662316,20675684,13369,-,chr11:20675685-20677607:-,first,1923,chr11:20662164-20662315:-,internal,152,363.219883336002,0.000687426934912901,0.629536959502644,0.587065159555108,0.0209399218890112,1,Tumour,1h
ENSMUSG00000050390,C77080,e6,ENSMUSG00000050390:e6,4,129119807,129141913,22107,-,chr4:129141914-129142236:-,first,323,chr4:129119636-129119806:-,internal,171,332.637745976225,0.000130926420036463,1.37184072612501,1.27463264565935,0.000783777839399889,1,Tumour,1h
ENSMUSG00000050640,Tmem150c,e7,ENSMUSG00000050640:e7,5,100243556,100307324,63769,-,chr5:100307325-100307667:-,first,343,chr5:100243466-100243555:-,internal,90,475.333100702111,0.000404827647951539,1.24013249379693,1.93929329743879,1.68813718656724e-05,1,Tumour,1h
ENSMUSG00000051403,Ppp1r37,e12,ENSMUSG00000051403:e12,7,19271393,19295735,24343,-,chr7:19295736-19297001:-,first,1266,chr7:19271295-19271392:-,internal,98,489.97782546149,0.000110091581423791,1.05462630186246,1.58985351293919,0.000379142617533165,1,Tumour,1h
ENSMUSG00000052632,Asap2,e1,ENSMUSG00000052632:e1,12,21162171,21218204,56034,+,chr12:21161749-21162170:+,first,422,chr12:21218205-21218277:+,internal,73,1083.86696985157,0.000529421719875617,0.645661176032355,1.21542349923642,0.00322454439710865,1,Tumour,1h
ENSMUSG00000053716,Dusp7,e2,ENSMUSG00000053716:e2,9,106248335,106250837,2503,+,chr9:106247900-106248334:+,internal,435,chr9:106250838-106252923:+,last,2086,32.2381285992515,0.0018376565804702,0.593423525007923,0.626458731824553,0.0688005239922173,1,Tumour,1h
ENSMUSG00000054808,Actn4,e21,ENSMUSG00000054808:e21,7,28618494,28661443,42950,-,chr7:28661444-28661765:-,first,322,chr7:28618379-28618493:-,internal,115,1038.92520706064,0.000172170787808229,1.09771961938601,1.57217882090625,0.000182556304269895,1,Tumour,1h
ENSMUSG00000056888,Glipr1,e5,ENSMUSG00000056888:e5,10,111829586,111832762,3177,-,chr10:111832763-111833156:-,internal,394,chr10:111829346-111829585:-,internal,240,7.18928723583061,1.49801093157241e-07,3.26101237146354,1.75561668959396,0.0333812844667546,1,Tumour,1h
ENSMUSG00000057230,Aak1,e1,ENSMUSG00000057230:e1,6,86827198,86901995,74798,+,chr6:86826499-86827197:+,first,699,chr6:86901996-86902114:+,internal,119,1227.2861039794,0.00153708686659313,0.785430157952542,1.21867119388831,0.00965118769223233,1,Tumour,1h
ENSMUSG00000057522,Spop,e1,ENSMUSG00000057522:e1,11,95305231,95361347,56117,+,chr11:95304924-95305230:+,first,307,chr11:95361348-95361491:+,internal,144,2082.61366453104,0.000911281925918368,0.525486446194293,0.585706638189148,0.00458338397032427,1,Tumour,1h
ENSMUSG00000058446,Znrf2,e1,ENSMUSG00000058446:e1,6,54794458,54840884,46427,+,chr6:54793901-54794457:+,first,557,chr6:54840885-54840980:+,internal,96,802.142344535555,0.000133395521782978,0.607277256585405,0.89354247260847,0.00803284065226748,1,Tumour,1h
ENSMUSG00000059149,Mfsd4a,e9,ENSMUSG00000059149:e9,1,131987097,131995400,8304,-,chr1:131995401-131995701:-,first,301,chr1:131986898-131987096:-,internal,199,22.5779254668255,1.76256893463915e-05,0.877142845052869,1.44021454259684,0.00221208431052745,1,Tumour,1h
ENSMUSG00000060002,Chpt1,e8,ENSMUSG00000060002:e8,10,88325591,88339446,13856,-,chr10:88339447-88339935:-,first,489,chr10:88325443-88325590:-,internal,148,43.9339145026521,0.000169445244646217,1.29107760662358,1.23027836461636,0.00346382276361336,1,Tumour,1h
ENSMUSG00000060427,Zfp868,e3,ENSMUSG00000060427:e3,8,70066526,70071964,5439,-,chr8:70071965-70072322:-,internal,358,chr8:70066399-70066525:-,internal,127,83.0654157000867,0.000129554795071685,0.994289533076614,0.534553961327896,0.122307470018271,1,Tumour,1h
ENSMUSG00000061731,Ext1,e10,ENSMUSG00000061731:e10,15,52970968,53207797,236830,-,chr15:53207798-53209555:-,first,1758,chr15:52970874-52970967:-,internal,94,8708.67531530433,0.000260698148518338,0.751950122732486,1.57967526624045,0.000239111568562869,1,Tumour,1h
ENSMUSG00000062203,Gspt1,e14,ENSMUSG00000062203:e14,16,11058705,11071506,12802,-,chr16:11071507-11072073:-,first,567,chr16:11058669-11058704:-,internal,36,379.02389022262,0.00063899356088755,1.02059160738317,0.863779533157099,0.00791785393030946,1,Tumour,1h
ENSMUSG00000062300,Nectin2,e8,ENSMUSG00000062300:e8,7,19472300,19483139,10840,-,chr7:19483140-19483498:-,first,359,chr7:19471937-19472299:-,internal,363,132.343550411932,0.000688718520701178,0.778582275166871,0.799154976571098,0.105944863590437,1,Tumour,1h
ENSMUSG00000062785,Kcnc3,e2,ENSMUSG00000062785:e2,7,44245693,44247804,2112,+,chr7:44244585-44245692:+,internal,1108,chr7:44247805-44247999:+,internal,195,8.90713201763166,0.022290495151618,1.08065555614295,1.34998465229023,0.0885167009872838,1,Tumour,1h
ENSMUSG00000063317,Usp31,e15,ENSMUSG00000063317:e15,7,121278746,121305858,27113,-,chr7:121305859-121306476:-,first,618,chr7:121278608-121278745:-,internal,138,438.929504628189,0.000356464794835406,1.04212506292812,1.10750091682486,0.00143930807437878,1,Tumour,1h
ENSMUSG00000063358,Mapk1,e1,ENSMUSG00000063358:e1,16,16801604,16833761,32158,+,chr16:16801246-16801603:+,first,358,chr16:16833762-16833944:+,internal,183,935.913009948471,0.000153177227540702,0.753700991882212,0.667708541423229,0.00356865193427426,1,Tumour,1h
ENSMUSG00000064145,Arih2,e13,ENSMUSG00000064145:e13,9,108497326,108521224,23899,-,chr9:108521225-108521567:-,internal,343,chr9:108497258-108497325:-,internal,68,544.325296620153,1.88813372486295e-05,0.645709803288863,0.525407275415131,0.0148360906214073,1,Tumour,1h
ENSMUSG00000068015,Lrch1,e19,ENSMUSG00000068015:e19,14,75095562,75184823,89262,-,chr14:75184824-75185306:-,first,483,chr14:75095417-75095561:-,internal,145,1396.18390859917,0.00053427586568315,0.692728921732646,1.65537489796794,8.76270460722304e-05,1,Tumour,1h
ENSMUSG00000069581,Tspear,e1,ENSMUSG00000069581:e1,10,77522732,77665300,142569,+,chr10:77522403-77522731:+,first,329,chr10:77665301-77665521:+,internal,221,855.306167239472,8.2311266765274e-05,1.34178039518859,2.12832709143321,0.000198659905371612,1,Tumour,1h
ENSMUSG00000070643,Sox13,e13,ENSMUSG00000070643:e13,1,133321010,133351613,30604,-,chr1:133351614-133352115:-,first,502,chr1:133320811-133321009:-,internal,199,1813.12851789796,0.000253967611231227,1.01528792054026,1.21410757279685,0.0150331970748208,1,Tumour,1h
ENSMUSG00000071072,Ptges3,e1,ENSMUSG00000071072:e1,10,127895156,127904540,9385,+,chr10:127894823-127895155:+,first,333,chr10:127904541-127904654:+,internal,114,474.430171904949,2.84183526000981e-05,0.577727523073298,0.249713317243613,0.12242298599223,1,Tumour,1h
ENSMUSG00000071359,Tbpl1,e6,ENSMUSG00000071359:e6,10,22587991,22607014,19024,-,chr10:22607015-22607346:-,first,332,chr10:22587813-22587990:-,internal,178,345.047770333045,0.000567514996004931,0.483109923907753,0.342171062663598,0.0927428176603408,1,Tumour,1h
ENSMUSG00000073197,5730507C01Rik,e1,ENSMUSG00000073197:e1,12,18564937,18581610,16674,+,chr12:18564511-18564936:+,first,426,chr12:18581611-18581737:+,internal,127,143.026142204338,0.000773569886325868,0.94348624131081,0.812517554977811,0.0330351733770908,1,Tumour,1h
ENSMUSG00000075122,Cd80,e2,ENSMUSG00000075122:e2,16,38279652,38294227,14576,+,chr16:38279339-38279651:+,internal,313,chr16:38294228-38294545:+,internal,318,38.211390835242,7.90686401562462e-08,1.99863513981709,3.52841501939865,4.01702916036929e-05,1,Tumour,1h
ENSMUSG00000075254,Heg1,e1,ENSMUSG00000075254:e1,16,33505226,33527285,22060,+,chr16:33504915-33505225:+,first,311,chr16:33527286-33527576:+,internal,291,152.145970981683,7.97489468177573e-05,0.882909070137337,2.15896994261483,0.000716385254145016,1,Tumour,1h
ENSMUSG00000096188,Cmtm4,e3,ENSMUSG00000096188:e3,8,105084507,105122082,37576,-,chr8:105122083-105122439:-,first,357,chr8:105084330-105084506:-,internal,177,1186.56748992301,0.000443107574910175,0.856529558074179,1.15379652869079,0.00820689292565525,1,Tumour,1h
ENSMUSG00000102422,Iqschfp,e5,ENSMUSG00000102422:e5,3,68402591,68503482,100892,+,chr3:68401907-68402590:+,internal,684,chr3:68503483-68503601:+,internal,119,742.114138497293,1.94803098773952e-07,1.23302064321121,2.02066203465233,8.30671017738111e-07,1,Tumour,1h
ENSMUSG00000000544,Gpa33,e1,ENSMUSG00000000544:e1,1,165958174,165974207,16034,+,chr1:165957807-165958173:+,first,367,chr1:165974208-165974362:+,internal,155,277.635854164754,0.0146782612354526,0.42053066429323,0.816049084808815,0.0956204160541707,4,Tumour,4h
ENSMUSG00000000794,Kcnn3,e1,ENSMUSG00000000794:e1,3,89428712,89472165,43454,+,chr3:89427471-89428711:+,first,1241,chr3:89472166-89472261:+,internal,96,2.05954218173287,0.281116427557399,-0.656326614828648,-0.458915696513123,NA,4,Tumour,4h
ENSMUSG00000000958,Slc7a7,e8,ENSMUSG00000000958:e8,14,54616579,54645959,29381,-,chr14:54645960-54646505:-,internal,546,chr14:54616453-54616578:-,internal,126,394.90387200694,0.000636494356722926,0.872353510763308,0.835344631383832,0.0119271856008657,4,Tumour,4h
ENSMUSG00000001761,Smo,e1,ENSMUSG00000001761:e1,6,29736353,29753468,17116,+,chr6:29735693-29736352:+,first,660,chr6:29753469-29753674:+,internal,206,223.134172610996,0.000187044549702153,1.27992947260829,1.10056892493162,0.00424129808298138,4,Tumour,4h
ENSMUSG00000001855,Nup214,e29,ENSMUSG00000001855:e29,2,31924982,31928113,3132,+,chr2:31923215-31924981:+,internal,1767,chr2:31928114-31928184:+,internal,71,93.2242825387866,0.000364644228090113,1.10851673584715,1.28488761295169,0.000872472304972341,4,Tumour,4h
ENSMUSG00000002028,Kmt2a,e35,ENSMUSG00000002028:e35,9,44764305,44792146,27842,-,chr9:44792147-44792594:-,first,448,chr9:44764235-44764304:-,internal,70,697.860036151026,0.00176398958282192,1.0227585160703,1.22265564470717,0.00265646532943853,4,Tumour,4h
ENSMUSG00000002393,Nr2f6,e3,ENSMUSG00000002393:e3,8,71831128,71833634,2507,-,chr8:71833635-71834604:-,first,970,chr8:71831033-71831127:-,internal,95,133.255844030209,9.08445045997483e-05,0.669829016085178,0.8817341267929,0.00353462071653103,4,Tumour,4h
ENSMUSG00000002835,Chaf1a,e3,ENSMUSG00000002835:e3,17,56354635,56363420,8786,+,chr17:56353823-56354634:+,internal,812,chr17:56363421-56363477:+,internal,57,199.842597003867,6.87573658455966e-05,1.28257080988078,1.27312129249354,0.000386196761489907,4,Tumour,4h
ENSMUSG00000003068,Stk11,e1,ENSMUSG00000003068:e1,10,79952742,79960635,7894,+,chr10:79951637-79952741:+,first,1105,chr10:79960636-79960719:+,internal,84,772.084046373461,0.000962749938952576,0.777122879851886,0.933404123362983,0.000234816354674182,4,Tumour,4h
ENSMUSG00000003228,Grk5,e1,ENSMUSG00000003228:e1,19,60879070,60976139,97070,+,chr19:60878187-60879069:+,first,883,chr19:60976140-60976235:+,internal,96,538.090251393505,0.321889838083039,0.165142044358019,0.61212372844276,0.100259868693275,4,Tumour,4h
ENSMUSG00000003316,Glg1,e25,ENSMUSG00000003316:e25,8,111928191,111985402,57212,-,chr8:111985403-111985848:-,first,446,chr8:111928158-111928190:-,internal,33,2104.35148577544,0.000480820493609211,0.738453073054808,0.698402735657546,0.0204396991051407,4,Tumour,4h
ENSMUSG00000004054,Map3k11,e3,ENSMUSG00000004054:e3,19,5741017,5745188,4172,+,chr19:5739717-5741016:+,internal,1300,chr19:5745189-5745369:+,internal,181,91.2939288305325,6.80065543800979e-05,1.3451896765915,1.17311434502922,0.00395498105215756,4,Tumour,4h
ENSMUSG00000004270,Lpcat3,e1,ENSMUSG00000004270:e1,6,124640323,124675032,34710,+,chr6:124639990-124640322:+,first,333,chr6:124675033-124675140:+,internal,108,586.662032970664,0.000331897062775826,0.955192716190059,1.15441945425901,0.00889298498693066,4,Tumour,4h
ENSMUSG00000004347,Pde1c,e19,ENSMUSG00000004347:e19,6,56558257,56629097,70841,-,chr6:56629098-56629472:-,first,375,chr6:56558179-56558256:-,internal,78,0.667032685978462,NA,0.339872911692814,-0.042699650135438,NA,4,Tumour,4h
ENSMUSG00000004462,Tbccd1,e6,ENSMUSG00000004462:e6,16,22652784,22660478,7695,-,chr16:22660479-22660857:-,internal,379,chr16:22652628-22652783:-,internal,156,61.8810540238405,0.0161937622805098,0.624010019748451,0.43863114314408,0.1888856819196,4,Tumour,4h
ENSMUSG00000004633,Chn2,e1,ENSMUSG00000004633:e1,6,54017141,54150448,133308,+,chr6:54016558-54017140:+,first,583,chr6:54150449-54150487:+,internal,39,360.601794418907,0.00487895982462044,0.560718690608049,0.981551547731849,0.0722728933458009,4,Tumour,4h
ENSMUSG00000005417,Mprip,e1,ENSMUSG00000005417:e1,11,59553775,59586951,33177,+,chr11:59553333-59553774:+,first,442,chr11:59586952-59587029:+,internal,78,662.081465978625,0.000655383531177416,0.733934243838023,0.802158350111813,0.00205277897464164,4,Tumour,4h
ENSMUSG00000005442,Cic,e2,ENSMUSG00000005442:e2,7,24973059,24984273,11215,+,chr7:24970260-24973058:+,internal,2799,chr7:24984274-24984423:+,internal,150,317.874078164589,0.684760555034314,0.0107598073089505,0.574168952908894,0.122825776191345,4,Tumour,4h
ENSMUSG00000005534,Insr,e19,ENSMUSG00000005534:e19,8,3261701,3308382,46682,-,chr8:3308383-3308934:-,internal,552,chr8:3261379-3261700:-,internal,322,842.300150946038,0.000820017094151574,0.651310437469663,1.02064212442569,0.0108983966273544,4,Tumour,4h
ENSMUSG00000005580,Adcy9,e9,ENSMUSG00000005580:e9,16,4141822,4235716,93895,-,chr16:4235717-4237452:-,internal,1736,chr16:4141631-4141821:-,internal,191,517.855585425345,0.000629735599126758,0.604058797151627,0.714848631918725,0.0284141539530763,4,Tumour,4h
ENSMUSG00000006906,Stambp,e5,ENSMUSG00000006906:e5,6,83534544,83538656,4113,-,chr6:83538657-83539023:-,internal,367,chr6:83534419-83534543:-,internal,125,39.0417225684886,0.000163291500750008,1.32834878019513,1.1325334808338,0.00762637730230107,4,Tumour,4h
ENSMUSG00000007617,Homer1,e1,ENSMUSG00000007617:e1,13,93444869,93478263,33395,+,chr13:93444542-93444868:+,first,327,chr13:93478264-93478420:+,internal,157,1537.82704224169,0.000530647958927411,0.829674538576452,0.794239702290935,0.00166706675255396,4,Tumour,4h
ENSMUSG00000007880,Arid1a,e19,ENSMUSG00000007880:e19,4,133450363,133479779,29417,-,chr4:133479780-133480922:-,first,1143,chr4:133450150-133450362:-,internal,213,1384.09881508519,0.00105454838713688,0.712263276202215,1.16903875618269,0.000538684904350044,4,Tumour,4h
ENSMUSG00000008734,Gprc5b,e2,ENSMUSG00000008734:e2,7,118575894,118582837,6944,-,chr7:118582838-118583867:-,first,1030,chr7:118575736-118575893:-,internal,158,110.430355123859,3.69420763981489e-05,1.0060432284996,0.658511539508803,0.0160195821452205,4,Tumour,4h
ENSMUSG00000009621,Vav2,e27,ENSMUSG00000009621:e27,2,27276619,27316287,39669,-,chr2:27316288-27317045:-,first,758,chr2:27276502-27276618:-,internal,117,559.141184660954,0.0061859499002118,1.35157111486289,2.04403686996865,0.00025730818944367,4,Tumour,4h
ENSMUSG00000010277,Bltp2,e16,ENSMUSG00000010277:e16,11,78163210,78163603,394,+,chr11:78162117-78163209:+,internal,1093,chr11:78163604-78163795:+,internal,192,26.6167244121333,0.000127996044187514,1.08543835938195,1.60252594925712,6.92898410459422e-05,4,Tumour,4h
ENSMUSG00000014956,Ppp1cb,e1,ENSMUSG00000014956:e1,5,32616752,32635409,18658,+,chr5:32616187-32616751:+,first,565,chr5:32635410-32635541:+,internal,132,891.523912410792,0.000902132765770906,0.753988967247912,0.287157241455664,0.160062992577865,4,Tumour,4h
ENSMUSG00000015143,Actn1,e20,ENSMUSG00000015143:e20,12,80256248,80306760,50513,-,chr12:80306761-80307145:-,first,385,chr12:80256133-80256247:-,internal,115,1180.46632884998,0.00190375960629528,0.819498539377534,1.41995359783099,0.0017775003879367,4,Tumour,4h
ENSMUSG00000015202,Cnksr3,e12,ENSMUSG00000015202:e12,10,7110808,7161631,50824,-,chr10:7161632-7162237:-,first,606,chr10:7110644-7110807:-,internal,164,311.070860059689,0.000623811542843022,0.843709205432959,1.30953109223749,0.00326975818459615,4,Tumour,4h
ENSMUSG00000015697,Setdb1,e9,ENSMUSG00000015697:e9,3,95244577,95245656,1080,-,chr3:95245657-95246343:-,internal,687,chr3:95244460-95244576:-,internal,117,516.754858456059,0.938325346185258,0.0355047392976289,0.421754533448711,0.0726775203232319,4,Tumour,4h
